p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.32577037286317	0.601	0.069	0	10	BLNK
0	5.1869326681512	0.552	0.024	0	10	ZFAT
0	1.73000090827757	0.725	0.202	0	10	CTSZ
0	3.40628379896902	0.596	0.075	0	10	OPN3
0	3.41125662570683	0.596	0.075	0	10	IDH3A
0	2.2279666303373	0.856	0.335	0	10	HERPUD1
0	2.0206406352398	0.671	0.151	0	10	STMN1
0	2.41121068022441	0.866	0.348	0	10	ALOX5AP
0	3.71545987093511	0.573	0.055	0	10	RUNX2
0	3.51202360452801	0.578	0.065	0	10	GAPT
0	1.9487970854254	0.665	0.157	0	10	RNF130
0	2.23216348330123	0.629	0.121	0	10	MS4A6A
0	2.77428064785507	0.636	0.13	0	10	RRBP1
0	3.32424985304807	0.58	0.077	0	10	RPS6KA4
0	2.598653608645	0.627	0.126	0	10	SPINT2
0	1.61949029465055	0.694	0.2	0	10	CAPG
0	1.29191898613132	0.834	0.34	0	10	HLA-DQA1
0	3.50692949500426	0.856	0.363	0	10	TXN
0	1.42605521647641	0.79	0.298	0	10	HLA-DMA
0	3.54041325359967	0.545	0.053	0	10	SLC15A4
0	1.6969146131303	0.666	0.175	0	10	CYBB
0	1.90784910586197	0.725	0.238	0	10	FKBP2
0	3.14429261458295	0.559	0.075	0	10	MAPKAPK2
0	2.15762473587932	0.641	0.16	0	10	IGFLR1
0	1.63957519568188	0.661	0.181	0	10	MEF2C
0	1.11321122934886	0.925	0.446	0	10	HLA-DRA
0	2.20380570653699	0.651	0.173	0	10	CD4
0	3.57969616345275	0.53	0.055	0	10	ST6GALNAC4
0	2.78166274097467	0.57	0.095	0	10	CD2AP
0	2.30238842886117	0.648	0.174	0	10	MAN2B1
0	2.30664270903374	0.621	0.147	0	10	SFT2D2
0	7.04166619887608	0.475	0.006	0	10	TNFRSF21
0	2.91376028401491	0.568	0.1	0	10	HIGD1A
0	6.7739329510303	0.469	0.004	0	10	PACSIN1
0	1.58984901523518	0.819	0.355	0	10	PLEK
0	6.26434668806305	0.478	0.015	0	10	P2RY6
0	4.23664289835254	0.521	0.059	0	10	IRF4
0	2.90129281202128	0.55	0.089	0	10	SEL1L3
0	2.92485570049599	0.519	0.059	0	10	PHACTR1
0	1.91932928147465	0.817	0.358	0	10	PLP2
0	8.45655672292235	0.46	0.003	0	10	LAMP5
0	2.27181592144668	0.546	0.092	0	10	GSN
0	2.37120819715451	0.582	0.13	0	10	ETV6
0	2.00068065097216	0.661	0.21	0	10	OFD1
0	1.75490099135428	0.668	0.222	0	10	UBE2J1
0	3.42853282380034	0.485	0.039	0	10	DAB2
0	1.76670846077593	0.78	0.335	0	10	CNPY3
0	1.74104055859194	0.652	0.208	0	10	PPM1K
0	3.4596187562506	0.516	0.072	0	10	POLB
0	2.83803814998086	0.533	0.092	0	10	SLC7A5
0	1.1569104321875	0.735	0.294	0	10	NCF1
0	1.33491196660891	0.672	0.234	0	10	LYN
0	1.38844279130745	0.626	0.189	0	10	HLA-DMB
0	3.56602535025655	0.478	0.041	0	10	WDFY4
0	5.87108363085355	0.442	0.011	0	10	AC119428.2
0	2.482648755662	0.545	0.116	0	10	CCDC186
0	3.73249462583798	0.606	0.177	0	10	GPR183
0	4.58884643635338	0.483	0.055	0	10	SOX4
0	1.47693329667267	0.706	0.282	0	10	SSR3
0	1.72924687468441	0.642	0.219	0	10	MX1
0	3.18057339336759	0.488	0.065	0	10	CORO1C
0	2.02714780533254	0.58	0.157	0	10	CAT
0	7.81390069030773	0.427	0.005	0	10	SCAMP5
0	2.26916208932684	0.573	0.151	0	10	ERN1
0	1.60188279750921	0.85	0.429	0	10	RNASET2
0	2.21840072493918	0.885	0.465	0	10	HSP90B1
0	1.53891157998722	0.825	0.409	0	10	CTSC
0	5.08893971057128	0.433	0.017	0	10	MYBL2
0	2.07273641724311	0.572	0.159	0	10	IRF2BP2
0	3.995359804322	0.445	0.035	0	10	CSF2RB
0	1.4406745080713	0.811	0.403	0	10	SAMHD1
0	3.52014202996499	0.447	0.04	0	10	FLNB
0	1.94666058938058	0.554	0.147	0	10	LAIR1
0	2.02669581151748	0.531	0.126	0	10	SLAMF7
0	1.36084368914524	0.572	0.168	0	10	FCGRT
0	1.65598061335651	0.54	0.138	0	10	CXCR3
0	1.87256086717611	0.584	0.182	0	10	B4GALT1
0	2.29218788367516	0.503	0.103	0	10	SMC6
0	3.44168223900306	0.441	0.042	0	10	COBLL1
0	1.67646777402129	0.587	0.189	0	10	NUCB2
0	1.82928342729149	0.546	0.149	0	10	SYK
0	2.40495558920507	0.465	0.068	0	10	GNG7
0	1.78146677207855	0.623	0.228	0	10	TM9SF2
0	1.92596410736484	0.517	0.123	0	10	PLA2G16
0	3.59937939924007	0.441	0.047	0	10	GNA15
0	2.01862370807311	0.518	0.124	0	10	A1BG
0	8.1032706470952	0.395	0.002	0	10	SMIM5
0	7.66329666381014	0.393	0.003	0	10	SCN9A
0	4.60438864385568	0.403	0.014	0	10	P2RY14
0	5.69419463729011	0.395	0.007	0	10	CIB2
0	3.11930851182033	0.435	0.049	0	10	ZDHHC17
0	2.34308076668723	0.522	0.139	0	10	DUSP5
0	2.19446322810645	0.518	0.137	0	10	SLC20A1
0	2.59989844938123	0.901	0.52	0	10	SEC61B
0	5.65471335299622	0.389	0.009	0	10	RHEX
0	1.95105491464738	0.856	0.48	0	10	SPCS1
0	3.10424672885664	0.432	0.056	0	10	MGST2
0	2.07843589878671	0.479	0.104	0	10	AD000671.2
0	2.55093514462001	0.463	0.089	0	10	SCARB2
0	3.96844146709703	0.404	0.03	0	10	CBFA2T3
0	0.906457313855838	0.925	0.552	0	10	HLA-DRB1
0	1.69327061466341	0.536	0.164	0	10	DCK
0	3.15940350551333	0.413	0.043	0	10	ATP13A2
0	2.03689887301028	0.485	0.115	0	10	FEZ2
0	1.70589972083353	0.52	0.15	0	10	CUX1
0	2.20465497318736	0.456	0.086	0	10	ALDH2
0	2.10022636293019	0.467	0.097	0	10	TSPAN3
0	2.46041541338842	0.427	0.058	0	10	RUBCNL
0	1.74180662201305	0.532	0.164	0	10	PDIA4
0	1.49351009261399	0.539	0.172	0	10	STX7
0	1.58581904518121	0.49	0.124	0	10	SNX9
0	1.86784591984513	0.533	0.168	0	10	RAB11FIP1
0	6.62338944294537	0.37	0.005	0	10	EGLN3
0	1.96923081464219	0.475	0.111	0	10	RASSF2
0	1.58516163665371	0.524	0.163	0	10	USF2
0	2.32263425567907	0.447	0.087	0	10	SNRNP25
0	1.76860490682634	0.496	0.136	0	10	ERCC1
0	2.29815482107883	0.454	0.095	0	10	EIF2AK4
0	4.88273261021188	0.37	0.012	0	10	TMEM8B
0	1.6913315603693	0.854	0.497	0	10	VAMP8
0	9.32576834665453	0.355	0	0	10	EPHB1
0	2.81052834934848	0.413	0.059	0	10	KCTD5
0	2.81978013921527	0.401	0.048	0	10	MYO1E
0	6.70573369878984	0.356	0.003	0	10	SLC35F3
0	6.03111434367679	0.375	0.022	0	10	PTGDS
0	1.62073548070687	0.537	0.185	0	10	MLEC
0	3.82524579708343	0.379	0.027	0	10	TUBB6
0	3.57705137449506	0.384	0.033	0	10	GRAMD1B
0	2.30674496141959	0.441	0.09	0	10	CIITA
0	3.70502437154966	0.374	0.025	0	10	VEGFB
0	1.75511465084206	0.517	0.169	0	10	CYTH4
0	1.78840723197477	0.467	0.12	0	10	NADK
0	2.0053313265698	0.412	0.066	0	10	AFF3
0	3.66847293337395	0.381	0.035	0	10	CHAF1A
0	1.91052805947046	0.452	0.108	0	10	PARP10
0	1.46495134820878	0.466	0.122	0	10	PTMS
0	11.0064272965733	0.343	0	0	10	SHD
0	1.37585590754118	0.479	0.137	0	10	SMIM14
0	2.00582655434996	0.411	0.069	0	10	CD36
0	1.56393517360838	0.5	0.158	0	10	CHD9
0	1.75069445897888	0.481	0.14	0	10	THEMIS2
0	1.08823523376818	0.904	0.564	0	10	HLA-DPA1
0	1.50690279024236	0.822	0.482	0	10	PARK7
0	2.49682781096451	0.423	0.083	0	10	SH2B3
0	1.62890413720624	0.495	0.155	0	10	BID
0	1.65575655036088	0.471	0.132	0	10	GGA2
0	1.65180595944366	0.483	0.145	0	10	MIF4GD
0	1.8391852586255	0.445	0.109	0	10	DDAH2
0	1.65742118199648	0.475	0.139	0	10	NGLY1
0	1.86759631711156	0.483	0.148	0	10	MRPL36
0	2.52891660762669	0.399	0.066	0	10	NPC1
0	3.91016961483024	0.36	0.027	0	10	ST14
0	3.08674652307921	0.377	0.046	0	10	CLN8
0	1.57811624998546	0.457	0.127	0	10	CXXC5
0	4.87966722153897	0.339	0.01	0	10	AEBP1
0	1.84209294376565	0.437	0.108	0	10	NME4
0	2.29345124037916	0.409	0.08	0	10	HYOU1
0	4.0635121968049	0.337	0.01	0	10	FCER1A
0	3.176967570535	0.373	0.046	0	10	CSF2RA
0	1.25044769362664	0.456	0.13	0	10	TNFSF13B
0	1.81996541182781	0.458	0.135	0	10	IFI44L
0	1.65475655514833	0.444	0.123	0	10	LINC02256
0	2.74921667069071	0.37	0.05	0	10	CERS6
0	2.9905987830142	0.369	0.049	0	10	ARID3A
0	2.41387728140361	0.384	0.065	0	10	UBE2E2
0	2.25900657269396	0.395	0.078	0	10	ALG2
0	2.23053281167961	0.4	0.083	0	10	PARVB
0	1.85752216872163	0.414	0.099	0	10	ADA
0	1.9295585847162	0.391	0.078	0	10	SIDT1
0	7.5036501595455	0.313	0.002	0	10	PPM1J
0	1.7091007631521	0.436	0.126	0	10	ARHGAP17
0	3.37554713274745	0.337	0.027	0	10	ABHD15
0	3.11406748128339	0.342	0.034	0	10	PMEPA1
0	3.73740117877373	0.34	0.033	0	10	MILR1
0	5.10642715869966	0.319	0.012	0	10	NRP1
0	2.6252983174596	0.357	0.051	0	10	MCOLN2
0	1.95072406805622	0.402	0.099	0	10	SLC1A5
0	2.27716410300424	0.382	0.079	0	10	RUBCN
0	2.16887665295737	0.374	0.071	0	10	CNP
0	1.8391719738391	0.41	0.11	0	10	NBPF14
0	1.92351723299168	0.366	0.066	0	10	AHI1
0	1.78822657737222	0.403	0.104	0	10	ATG101
0	3.47204156623163	0.332	0.034	0	10	SMIM3
0	3.90342082296761	0.316	0.021	0	10	FAM213A
0	2.44528684044302	0.363	0.068	0	10	TCL1A
0	1.86552316239218	0.396	0.102	0	10	MICAL1
0	2.68727032338902	0.339	0.045	0	10	ST3GAL2
0	4.00853127712394	0.312	0.019	0	10	NREP
0	2.99067139166981	0.364	0.071	0	10	ATF5
0	3.3294906981758	0.332	0.04	0	10	LRRK1
0	1.94696277186195	0.381	0.09	0	10	AHCY
0	5.41628203797197	0.298	0.007	0	10	AC023590.1
0	2.22020396532322	0.35	0.061	0	10	FMNL3
0	2.84778215259709	0.335	0.047	0	10	SUSD1
0	1.88105661111914	0.377	0.09	0	10	TP53I13
0	2.25980540846284	0.35	0.063	0	10	RIPOR1
0	12.1984879524078	0.286	0	0	10	AC097375.1
0	2.97920290260806	0.386	0.101	0	10	LDLRAD4
0	3.80177659107724	0.311	0.027	0	10	TLR7
0	2.16843611741569	0.355	0.074	0	10	REPIN1
0	3.89424939508418	0.301	0.02	0	10	PPP1R14A
0	2.9579310762878	0.32	0.043	0	10	ASPH
0	2.38462524267006	0.338	0.061	0	10	PLXNB2
0	4.22289115314974	0.295	0.018	0	10	MYCL
0	2.51768462067647	0.33	0.055	0	10	TATDN3
0	2.20138455487708	0.332	0.06	0	10	ANTXR2
0	2.11511853649473	0.335	0.063	0	10	ADAM19
0	2.52572774646552	0.317	0.045	0	10	MAP2K6
0	1.95950701632673	0.348	0.076	0	10	DPYSL2
0	3.0928209978223	0.3	0.028	0	10	ST3GAL4
0	2.86027478903048	0.312	0.045	0	10	CCR2
0	2.08166503834354	0.33	0.064	0	10	ZDHHC4
0	5.39096062739532	0.275	0.009	0	10	FLT3
0	3.88481026399377	0.283	0.02	0	10	NEK8
0	2.2321257783558	0.315	0.053	0	10	DAAM1
0	1.79263676498	0.346	0.084	0	10	CYSTM1
0	6.59864748592875	0.264	0.004	0	10	TIFAB
0	1.75481252169616	0.344	0.084	0	10	SDHAF3
0	2.67889319208025	0.288	0.031	0	10	BCL7A
0	5.7542881971349	0.262	0.006	0	10	TLR9
0	7.19514445037972	0.257	0.001	0	10	PHEX
0	2.88592979698412	0.285	0.029	0	10	HS3ST3B1
0	2.50810727498791	0.309	0.054	0	10	C3orf58
0	1.98846709961275	0.325	0.07	0	10	TNFSF13
0	2.07027778106927	0.321	0.067	0	10	CYSLTR1
0	10.5750379949691	0.254	0	0	10	CUX2
0	4.16463046163868	0.272	0.019	0	10	TNNI2
0	2.76358758594743	0.294	0.042	0	10	MOB1B
0	1.72987253245891	0.305	0.054	0	10	TMIGD2
0	3.23682354387143	0.275	0.026	0	10	SLC9A7
0	1.70951441601287	0.323	0.074	0	10	STRBP
0	2.21741891015357	0.297	0.048	0	10	ADGRG5
0	2.19973773250451	0.309	0.061	0	10	TAX1BP3
0	3.68922396044486	0.265	0.018	0	10	TEX2
0	1.92057271677653	0.321	0.075	0	10	NAGA
0	2.09786348038878	0.306	0.062	0	10	N4BP2
0	1.37826250792636	0.904	0.661	0	10	PPIB
0	1.91023942149868	0.293	0.052	0	10	TBC1D4
0	2.30522587605986	0.285	0.045	0	10	KMO
0	3.71958718499019	0.265	0.026	0	10	SCARB1
0	1.84561630945263	0.312	0.073	0	10	KYNU
0	5.35035781753318	0.252	0.013	0	10	THBD
0	2.69927423798552	0.272	0.034	0	10	CDYL
0	2.57315626938347	0.272	0.036	0	10	SERPING1
0	2.244201258243	0.288	0.052	0	10	RELL1
0	3.06521595656056	0.267	0.033	0	10	SCRN1
0	2.17765786539492	0.292	0.058	0	10	SH3TC1
0	3.18396188458639	0.266	0.033	0	10	P2RX1
0	3.15004603253967	0.257	0.028	0	10	CRYBG3
0	2.97953922758346	0.265	0.036	0	10	RASA4
0	3.10640286647965	0.261	0.033	0	10	GRASP
0	2.03752152120638	0.259	0.044	0	10	SLC2A1
0	1.71307834910289	0.267	0.053	0	10	CDCA7L
0	2.60472589257902	0.25	0.037	0	10	ARHGAP31
0	2.29444219829476	0.258	0.047	0	10	HIVEP1
0	2.22558975455253	0.265	0.054	0	10	CXorf21
0	2.04611367491175	0.255	0.046	0	10	SPNS3
0	2.17278887148495	0.255	0.047	0	10	EIF4EBP3
0	2.28809143416437	0.251	0.044	0	10	MFSD12
0	1.65707148967975	0.989	0.862	0	10	CD74
9.88131291682493e-324	1.75741933158377	0.309	0.071	2.36627800419207e-319	10	MDN1
1.48219693752374e-323	1.70249883699285	0.393	0.108	3.5494170062881e-319	10	DCPS
2.68376458820965e-320	1.43581343537132	0.762	0.371	6.42681105938565e-316	10	CD164
2.80728099966996e-319	0.685048013047332	0.869	0.338	6.72259580990966e-315	10	TYROBP
4.88940851116629e-317	1.4693266294005	0.465	0.142	1.17086665616899e-312	10	PIK3AP1
2.37478630126811e-314	1.46663042632245	0.596	0.223	5.68690075564675e-310	10	TACC1
3.47854225877124e-314	1.47413709360488	0.433	0.124	8.33006514707948e-310	10	CARD11
3.10293580520289e-312	1.66093921186819	0.278	0.061	7.43060037271937e-308	10	HLA-DOA
8.66721242508048e-310	1.45253264010214	0.66	0.285	2.07553735943402e-305	10	OSTC
3.54388758696839e-306	1.42972810518288	0.482	0.154	8.4865476045132e-302	10	SKAP2
4.77142513447298e-306	1.59013971911094	0.327	0.081	1.14261317695224e-301	10	NDRG1
1.50891611395818e-305	1.55502933583898	0.388	0.108	3.61340141809564e-301	10	RNF11
7.06179749073862e-304	0.959453131049369	0.769	0.335	1.69108864510718e-299	10	HLA-DQB1
2.38374507144222e-303	1.40308019350608	0.687	0.297	5.70835432258269e-299	10	TRAM1
3.19068865308997e-302	1.52323723982506	0.469	0.15	7.64074211755454e-298	10	NUDT22
3.23651543553835e-301	1.4163081309542	0.693	0.309	7.75048351348369e-297	10	TMED10
1.23323730435864e-300	1.63629919707049	0.267	0.058	2.95323337274763e-296	10	GPX7
4.53658443452953e-298	1.98337639574976	0.282	0.066	1.08637587453679e-293	10	RELT
1.86617233492458e-297	1.45062513406738	0.591	0.23	4.46892289044389e-293	10	PHB
1.87323763776595e-297	0.596916285083846	0.857	0.46	4.48584217115813e-293	10	PSAP
5.65673784829631e-296	1.75791730175798	0.296	0.07	1.35461901253152e-291	10	CBX6
1.7727000542976e-295	1.53150860294438	0.38	0.107	4.24508482002646e-291	10	PAIP1
3.9699758700484e-295	1.69986261646302	0.363	0.099	9.50690121600492e-291	10	WDFY2
1.63317720460651e-294	1.66824990744025	0.397	0.116	3.91096945187122e-290	10	N4BP2L1
1.2582657150134e-293	1.01156317790621	0.888	0.655	3.01316890774258e-289	10	SSR4
1.87855950332453e-292	1.51606591196725	0.419	0.125	4.49858644261125e-288	10	NUDT1
1.68648513998342e-290	1.42855564228123	0.701	0.313	4.03862596471831e-286	10	CANX
2.79386850172731e-290	0.950903151351992	0.958	0.871	6.69047690108638e-286	10	CYBA
6.3890890739184e-289	1.21476019228631	0.82	0.521	1.52999516053124e-284	10	ERP29
3.34012389975213e-285	1.08413069863124	0.806	0.394	7.99859470273643e-281	10	SELL
5.9211396404162e-284	1.45724941149803	0.539	0.198	1.41793530969047e-279	10	TMEM109
9.90315865950251e-284	1.73012110619025	0.28	0.066	2.37150940419107e-279	10	TMEM19
2.52543449076773e-281	1.22496936411183	0.477	0.158	6.04765797504148e-277	10	PGD
1.93853559756958e-280	1.61162592151921	0.359	0.1	4.64221119549988e-276	10	BTAF1
5.1071425765724e-280	1.18611078116266	0.884	0.677	1.22300743281179e-275	10	TAGLN2
1.69730103576838e-278	1.27669477881493	0.531	0.19	4.06452679035454e-274	10	COMT
8.89108710523246e-278	1.32358141394828	0.536	0.196	2.12914862909002e-273	10	LAP3
