dataset_id	object_label	sample_label	tissue_site	review_class	score_margin_n	score_margin_q1	score_margin_median	score_margin_mean	score_margin_q3	top_score_n	top_score_q1	top_score_median	top_score_mean	top_score_q3
GSE178318	gse178318_working_qc_sparse_matrix	COL15_CRC		immune_review	2200	0.720628519989537	1.10122333954996	1.10073541953869	1.45776889098224	2200	0.914568301339395	1.3142682168574	1.27821036723576	1.62121059009015
GSE178318	gse178318_working_qc_sparse_matrix	COL15_CRC		pericyte_review	38	0.0503473139882972	0.355176668583258	0.61571665662039	0.998896957448238	38	0.581656124215041	1.23995545914665	1.41488846409039	2.14548957504161
GSE178318	gse178318_working_qc_sparse_matrix	COL15_LM		caf_ecm_review	517	0	0	0.100340185220288	0	517	0	0	0.208001186176424	0.172897334166312
GSE178318	gse178318_working_qc_sparse_matrix	COL15_LM		endothelial_review	66	0	0.104962744762584	0.28398082517579	0.504743094763304	66	0.469233670732086	0.571809580154059	0.681134666484454	0.71094772163775
GSE178318	gse178318_working_qc_sparse_matrix	COL15_LM		epithelial_review	1143	0.200939879246415	1.15177535498274	1.42871079558932	2.61900074043968	1143	0.654651221416416	1.56622803158759	1.76776064842775	2.7922593068298
GSE178318	gse178318_working_qc_sparse_matrix	COL15_LM		immune_review	6058	0.647596039879624	0.938953477947231	0.992459195020491	1.31651677941898	6058	0.884036206668306	1.23149682634546	1.23260421587055	1.53116233131507
GSE178318	gse178318_working_qc_sparse_matrix	COL15_LM		pericyte_review	146	0.0995186091975554	0.542074192608622	0.545764458740787	0.801596436063871	146	0.670456556293402	1.28454258189237	1.274102778446	1.75285380113064
GSE178318	gse178318_working_qc_sparse_matrix	COL16_CRC		caf_ecm_review	201	0	0	0.409270015179597	0.306371905751027	201	0	0	0.79842672422016	0.805046194950312
GSE178318	gse178318_working_qc_sparse_matrix	COL16_CRC		endothelial_review	34	0	0.0465108646630082	0.376554297008049	0.691265663110675	34	0.502413131560624	0.671821829137923	0.875120568420928	1.33028106533949
GSE178318	gse178318_working_qc_sparse_matrix	COL16_CRC		epithelial_review	1885	0.602164492013037	2.41962287310916	1.99803430756123	3.05365884024323	1885	1.17839389405054	3.03034385630475	2.53971432602816	3.58806551648829
GSE178318	gse178318_working_qc_sparse_matrix	COL16_CRC		immune_review	2738	0.589953828296201	0.923510650167091	0.955794613446597	1.28058202421547	2738	1.06119465630651	1.41318462013318	1.39906268358321	1.70818856814134
GSE178318	gse178318_working_qc_sparse_matrix	COL16_CRC		pericyte_review	7	0.201833076584092	0.405936170550659	0.378231415482382	0.493245195871835	7	0.560141841542479	1.1400834899598	1.12691265057607	1.61167138966012
GSE178318	gse178318_working_qc_sparse_matrix	COL16_LM		caf_ecm_review	262	0	0	0.0318559026055881	0	262	0	0	0.0545441163315881	0
GSE178318	gse178318_working_qc_sparse_matrix	COL16_LM		endothelial_review	30	0	0	0.177709400165017	0.448618852544369	30	0.476138210737804	0.562100623844589	0.531283028692675	0.628734219916956
GSE178318	gse178318_working_qc_sparse_matrix	COL16_LM		epithelial_review	291	0.0871379195346734	0.934422217454208	1.19795572628956	2.06636828287882	291	0.650654830981371	2.13028148603165	1.9563409364768	2.95310344976071
GSE178318	gse178318_working_qc_sparse_matrix	COL16_LM		immune_review	7336	0.882406880084806	1.24299667780321	1.23462787597257	1.56699095460493	7336	0.998635281564809	1.37303256656898	1.34973516233298	1.65424885234881
GSE178318	gse178318_working_qc_sparse_matrix	COL16_LM		pericyte_review	27	0	0	0.261032980913492	0.467085647737595	27	0.564640291180195	0.633452353572359	0.845779011005437	0.871594562886356
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		caf_ecm_review	1165	0	0	0.0562134447886387	0	1165	0	0	0.110117704616903	0
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		endothelial_review	355	0	0.127914884853003	0.205451478326251	0.258117326750476	355	0.148691359786284	0.230799700507947	0.37624612767485	0.468215964309762
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		epithelial_review	195	0	0.264686729734391	0.771804022137583	1.19790961024782	195	0.186020982088956	0.57361570038083	1.02054254066429	1.77752723982295
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		immune_review	6631	0.702463236979528	1.10547189253963	1.10377638353189	1.49224718055865	6631	0.781191582893245	1.19531754060614	1.17468219205038	1.55388478309134
GSE178318	gse178318_working_qc_sparse_matrix	COL17_CRC		pericyte_review	75	0	0.102379971123106	0.299947955703288	0.508187788987708	75	0.133892745522231	0.433029692547019	0.534088706202478	0.664412973845431
GSE178318	gse178318_working_qc_sparse_matrix	COL17_LM		caf_ecm_review	755	0	0	0.0788758853224999	0	755	0	0	0.184172660135572	0
