dataset_id	review_class	marker_group	gene_symbol	cell_count	pct_expr	mean_log_norm
GSE245552	immune_review	pericyte_like	MCAM	74946	0.0196674939289622	0.0270565971513773
GSE245552	immune_review	pericyte_like	PDGFRB	74946	0.00709844421316681	0.00964216580008673
GSE245552	immune_review	pericyte_like	RGS5	74946	0.00593760841138953	0.00808392497646802
GSE245552	pericyte_review	caf_activation	ACTA2	2748	0.829694323144105	3.29161011213082
GSE245552	pericyte_review	caf_activation	FAP	2748	0.0491266375545851	0.0460126223073054
GSE245552	pericyte_review	caf_activation	MMP11	2748	0.485080058224163	0.823331518285103
GSE245552	pericyte_review	caf_activation	MMP2	2748	0.114264919941776	0.119350137127265
GSE245552	pericyte_review	caf_activation	POSTN	2748	0.220887918486172	0.324939079435971
GSE245552	pericyte_review	caf_activation	THBS2	2748	0.179039301310044	0.231823106007474
GSE245552	pericyte_review	cycling	MKI67	2748	0.0294759825327511	0.0467612266758511
GSE245552	pericyte_review	cycling	TOP2A	2748	0.0378457059679767	0.0521040837042992
GSE245552	pericyte_review	endothelial	KDR	2748	0.0131004366812227	0.0184669679098117
GSE245552	pericyte_review	endothelial	PECAM1	2748	0.0589519650655022	0.0819617256313327
GSE245552	pericyte_review	endothelial	VWF	2748	0.0131004366812227	0.0254053857668108
GSE245552	pericyte_review	epithelial_tumor	EPCAM	2748	0.0578602620087336	0.0665132528354496
GSE245552	pericyte_review	epithelial_tumor	KRT18	2748	0.53056768558952	0.858956848298808
GSE245552	pericyte_review	epithelial_tumor	KRT19	2748	0.0451237263464338	0.0580867535596337
GSE245552	pericyte_review	epithelial_tumor	KRT8	2748	0.378093158660844	0.453422062755631
GSE245552	pericyte_review	fibroblast_ecm	COL1A1	2748	0.791120815138282	2.3213297115434
GSE245552	pericyte_review	fibroblast_ecm	COL1A2	2748	0.792212518195051	2.30587640118392
GSE245552	pericyte_review	fibroblast_ecm	COL3A1	2748	0.781659388646288	2.22730262037365
GSE245552	pericyte_review	fibroblast_ecm	DCN	2748	0.383187772925764	0.654183842422898
GSE245552	pericyte_review	fibroblast_ecm	LUM	2748	0.219796215429403	0.361022700402358
GSE245552	pericyte_review	fibroblast_ecm	PRELP	2748	0.182678311499272	0.247584940588005
GSE245552	pericyte_review	immune_context	CD3D	2748	0.0269286754002911	0.0419759051961003
GSE245552	pericyte_review	immune_context	LYZ	2748	0.0327510917030568	0.0325454542921794
GSE245552	pericyte_review	immune_context	PTPRC	2748	0.0695050946142649	0.0908770341162789
GSE245552	pericyte_review	inflammatory_caf	C3	2748	0.00727802037845706	0.00874535622277267
GSE245552	pericyte_review	inflammatory_caf	CFD	2748	0.0163755458515284	0.0232933741392761
GSE245552	pericyte_review	inflammatory_caf	CXCL12	2748	0.0516739446870451	0.0785172223879444
GSE245552	pericyte_review	inflammatory_caf	CXCL14	2748	0.0633187772925764	0.110950085907037
GSE245552	pericyte_review	inflammatory_caf	IL6	2748	0.0414847161572052	0.054623268060644
GSE245552	pericyte_review	inflammatory_caf	SFRP1	2748	0.00545851528384279	0.00641005113401055
GSE245552	pericyte_review	pericyte_like	CSPG4	2748	0.58296943231441	0.923859656942439
GSE245552	pericyte_review	pericyte_like	MCAM	2748	0.902474526928675	2.34820340607583
GSE245552	pericyte_review	pericyte_like	PDGFRB	2748	0.843886462882096	1.98368844316166
GSE245552	pericyte_review	pericyte_like	RGS5	2748	0.87372634643377	3.44554780057119
