cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
6	2.64257806968586e-65	0.56267007159163	0.865	0.694	6.51712603545927e-61	SAMHD1
6	5.61354881858657e-65	1.08257922990076	0.672	0.367	1.38441340963982e-60	CDC42EP3
6	1.33709144153777e-64	1.05952583530365	0.679	0.406	3.29753491312045e-60	LRRC25
6	8.4918923401373e-63	0.610724922652146	0.94	0.694	2.09427048892466e-58	ZFP36L2
6	9.4211623734284e-63	1.82141242146806	0.337	0.112	2.32344706453491e-58	GIMAP8
6	1.44370934860779e-61	0.488159517314973	0.961	0.797	3.56047599553652e-57	CORO1A
6	9.64480509126148e-60	0.419240876164948	0.964	0.842	2.37860183160691e-55	PTPRC
6	3.74210201498624e-59	1.1129959648319	0.597	0.283	9.22877198935908e-55	FAM65B
6	1.17543148274222e-58	0.440043345469496	0.945	0.802	2.89884912273886e-54	CYBB
6	5.71308457346049e-58	1.5630693722892	0.369	0.134	1.40896091750683e-53	TMEM154
6	4.71011810983731e-57	1.02030069643447	0.648	0.396	1.16160932824808e-52	ZNF106
6	9.73320800954952e-57	1.20508983799522	0.557	0.303	2.4004037593151e-52	SHTN1
6	1.28837867060195e-56	0.612339998047657	0.971	0.692	3.17739947743852e-52	VCAN
6	2.37963668592448e-56	1.01434113199186	0.644	0.352	5.86865999482695e-52	POU2F2
6	2.65535674707967e-56	0.383952533631999	0.998	0.889	6.54864080964789e-52	FOS
7	6.53982874338047e-191	3.05288407171172	0.366	0.05	1.61285256469249e-186	PROK2
7	1.64417875694463e-148	1.26507849938829	0.946	0.44	4.05487365037684e-144	S100A12
7	4.0446583511901e-138	0.964715034199932	0.965	0.642	9.97493642570503e-134	SLC2A3
7	2.4052162567361e-112	0.755936411487559	0.998	0.725	5.93174433236256e-108	S100A8
7	3.34520498076022e-108	2.6285585986537	0.255	0.041	8.24994452355085e-104	MCTP2
7	2.88938472628666e-107	1.75887412422928	0.547	0.191	7.12580061196817e-103	RNASE2
7	1.06711905294202e-102	2.6100899953976	0.271	0.05	2.63172900836561e-98	ADAMTS2
7	3.63580770821172e-100	0.576974976721789	0.998	0.829	8.96662896999175e-96	S100A9
7	5.28193940855267e-100	0.7504348143644	0.984	0.691	1.30263189693726e-95	VCAN
7	3.91240061414099e-92	0.780421217621937	0.908	0.662	9.64876239459452e-88	TPM4
7	5.12730391561102e-91	0.865730717115889	0.898	0.613	1.26449569166799e-86	PPIF
7	6.14664795425182e-90	0.956882506121323	0.844	0.55	1.51588631847758e-85	GCA
7	7.24872051485015e-82	1.9326833983343	0.377	0.11	1.78767945337234e-77	FOLR3
7	9.37282267038051e-81	1.03289985047567	0.806	0.439	2.31152552696924e-76	AQP9
7	3.80019553107639e-79	0.811038940977638	0.882	0.621	9.37204221874059e-75	ACSL1
7	3.46839161830914e-78	0.54153722464573	0.993	0.836	8.553747409074e-74	NAMPT
7	3.38499273305557e-75	1.17274471727847	0.691	0.383	8.34806907826165e-71	THBD
7	1.10165937464649e-73	1.36499194188393	0.58	0.263	2.71691234975318e-69	OSM
7	1.02083311236077e-72	0.981963291650653	0.781	0.458	2.51757862170412e-68	BCL3
7	8.59884343575632e-72	1.17912224237664	0.663	0.314	2.12064676812622e-67	RBP7
7	2.3405570122044e-70	0.574446186998186	0.95	0.764	5.7722817034985e-66	FPR1
7	2.53595052638977e-69	1.90553713737693	0.3	0.08	6.25416118818244e-65	SERPINB2
7	1.45235078878781e-67	0.460140415210482	0.976	0.852	3.58178751530849e-63	CEBPB
7	8.0098703610774e-67	1.46929550216383	0.488	0.197	1.97539422844891e-62	IL1R2
7	1.7024540738844e-65	0.609918386080475	0.951	0.73	4.1985922370137e-61	SLC11A1
7	4.1413140275024e-65	0.533520961341133	0.964	0.791	1.02133086546264e-60	C5AR1
7	1.27984933264138e-64	0.789064767144148	0.852	0.573	3.15636442416017e-60	GK
7	1.93722575693258e-64	0.790939350676272	0.823	0.565	4.77758616174713e-60	RAB20
7	3.9258839077298e-64	0.433037400329889	0.997	0.894	9.68201489324323e-60	TIMP1
7	2.34286206051155e-62	0.915791927816609	0.764	0.493	5.77796641363359e-58	IVNS1ABP
7	2.26257511733005e-61	0.933087798725828	0.766	0.469	5.57996275435938e-57	CD93
7	5.54831535823389e-61	0.480779034519911	0.948	0.787	1.36832553364764e-56	CD14
7	6.03654797769625e-61	0.634314253732689	0.913	0.691	1.48873346225945e-56	CD55
7	7.6564559130646e-61	0.458152116543043	0.986	0.854	1.88823515727999e-56	PLAUR
7	1.10409910347714e-60	1.36334295324037	0.53	0.261	2.72292920899533e-56	ASPH
7	1.36196864395793e-59	0.729381428349055	0.84	0.614	3.35888706972906e-55	ATP2B1
7	6.8581728182022e-59	1.02988248931464	0.672	0.361	1.69136258042503e-54	ICAM3
