cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0	2.89190881231649e-89	0.358618931585037	0.995	0.993	7.13202551293493e-85	SRGN
0	1.75649255094535e-87	0.774987036085729	0.879	0.761	4.33186192914142e-83	SAMSN1
0	4.87668734435904e-87	0.752050163228952	0.857	0.756	1.20268863286583e-82	CFLAR
0	2.03503566418664e-86	0.349283061882968	1	0.995	5.0188049550171e-82	EIF1
0	1.49016412203172e-85	1.13140456010475	0.779	0.553	3.67504275775464e-81	TNFAIP2
0	2.73517354040637e-85	0.324238300684457	0.994	0.988	6.74548498535018e-81	CST3
0	8.21579816990493e-85	0.550569658797049	0.975	0.876	2.02618014466196e-80	NAMPT
0	4.46593076383788e-83	1.56584029018339	0.607	0.256	1.1013878449777e-78	CCL20
0	1.94443372711669e-82	0.862162307514416	0.846	0.658	4.79536245781519e-78	PDE4B
0	8.51903269714049e-82	0.613826323664373	0.914	0.809	2.10096384376879e-77	C5AR1
0	1.67070674782666e-81	0.480501051593487	0.968	0.908	4.12029698149011e-77	MCL1
0	9.5616351566934e-81	0.359357939033247	0.992	0.979	2.35809046234373e-76	H3F3B
0	5.57065995221945e-80	0.314771480357746	0.992	0.995	1.37383615741636e-75	RPS23
0	1.98864495454006e-79	0.328595834971657	1	0.997	4.90439618688669e-75	SAT1
1	1.57439821926079e-207	2.10237360912198	0.839	0.176	3.88278088834096e-203	TREM2
1	1.26716571556135e-197	1.84095383411998	0.939	0.241	3.12508408771741e-193	APOE
1	2.05786514241299e-197	2.61620553694112	0.558	0.061	5.07510701421893e-193	NUPR1
1	1.19927851797476e-192	2.01619908845496	0.829	0.177	2.95766068102934e-188	A2M
1	2.95570985919698e-185	2.66523152220502	0.572	0.073	7.28937165475158e-181	GAL3ST4
1	1.41842295147696e-176	1.65435556114279	0.938	0.28	3.49811468293248e-172	APOC1
1	1.0284929570239e-175	1.69680501611636	0.923	0.256	2.53646933061234e-171	GPNMB
1	1.54604055804157e-166	1.90397426254583	0.778	0.174	3.81284522424213e-162	MMP14
1	8.07664918142613e-156	1.69859724235137	0.853	0.231	1.99186322112331e-151	SLCO2B1
1	5.98199659785916e-153	2.52505366881871	0.47	0.057	1.47528000096403e-148	HSD17B14
1	1.81823413016134e-149	2.64449954658414	0.409	0.04	4.4841290118039e-145	CCL18
1	1.49242816958305e-140	1.48258823832675	0.895	0.275	3.68062635182572e-136	CD9
1	1.50411993192394e-140	1.99215700393819	0.631	0.128	3.70946057611082e-136	FMNL2
1	2.0591074753353e-140	1.7244241779214	0.747	0.186	5.07817085567191e-136	ACP2
1	3.06393881135433e-132	1.53554507170384	0.776	0.215	7.55628589656204e-128	VAT1
1	6.0211153457302e-131	2.5046998580519	0.42	0.053	1.48492746656398e-126	SLC7A8
1	3.97824403455856e-130	2.47802142338306	0.385	0.043	9.81114543802831e-126	FABP3
1	7.77724516376507e-130	1.42198767498736	0.905	0.294	1.91802420228774e-125	DAB2
1	2.37176918494448e-129	2.93116912422333	0.356	0.036	5.84925716391008e-125	CADM1
1	3.1736741558304e-129	1.90137202579403	0.561	0.105	7.82691520310894e-125	SLC38A6
1	4.56885393488099e-128	1.70954514782181	0.712	0.178	1.12677075742035e-123	NRP1
1	4.78306965593514e-126	1.47754687341891	0.798	0.234	1.17960063854673e-121	CD59
1	1.07125824417892e-125	2.20923607806174	0.483	0.079	2.64193708179406e-121	PLA2G15
1	1.70071377581445e-124	1.53857102633657	0.765	0.214	4.1943003139136e-120	PLTP
1	1.20875623801331e-120	1.57142262959913	0.727	0.199	2.98103463418842e-116	IDH1
1	1.99654881485055e-119	2.02724866139656	0.47	0.078	4.92388868718444e-115	OTOA
1	2.90296358729827e-119	1.87424037172901	0.538	0.105	7.15928879899499e-115	KCNMA1
1	8.38436503647577e-119	2.25153604730709	0.446	0.071	2.06775210529565e-114	CD276
1	1.80467197966095e-115	2.07124052422152	0.494	0.092	4.45068203623985e-111	PIK3IP1
1	3.35788555174712e-115	1.33730276811276	0.875	0.288	8.28121734771875e-111	PMP22
1	2.876774880952e-114	1.95311636953216	0.538	0.112	7.09470221140383e-110	NCEH1
1	6.65212444726185e-113	2.35839459462211	0.402	0.059	1.64054693118372e-108	TMEM37
1	3.19818633949361e-111	1.95860713924158	0.481	0.09	7.88736715045913e-107	C2
1	1.37157228499697e-109	1.52313123574809	0.681	0.187	3.38257156925954e-105	FUCA1
1	1.50047382848927e-108	2.43663613255853	0.33	0.038	3.70046855582025e-104	RAB42
1	1.63784562834118e-108	1.70646251657656	0.607	0.153	4.03925488861501e-104	GALM
1	3.3349644302904e-104	3.26945687410525	0.24	0.016	8.22468927798219e-100	ACE
1	7.13116178975237e-103	1.60153727489658	0.629	0.166	1.75868712058873e-98	GPR34
1	2.27902130451343e-102	1.4872104242094	0.659	0.176	5.62052234119101e-98	FCHO2
1	4.46829783778365e-101	1.28258957239312	0.844	0.301	1.10197161275421e-96	MSR1
1	7.51929713738763e-101	1.44374368520067	0.648	0.174	1.85440906002254e-96	TFPT
1	1.23162150140817e-100	1.28735695112221	0.84	0.298	3.03742494677283e-96	ABHD12
