relative_fastq_path	file_size_bytes	gzip_status	first_read_header	records_inspected	read_length_distribution_first100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_293.fastq.gz	38378083	gzip	@A00153:862:HGGWHDSX2:3:2146:23927:13432 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_294.fastq.gz	38509158	gzip	@A00153:862:HGGWHDSX2:3:2439:6307:26224 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_295.fastq.gz	38799309	gzip	@A00153:862:HGGWHDSX2:3:2422:28709:34334 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_296.fastq.gz	38841983	gzip	@A00153:862:HGGWHDSX2:3:2370:26286:36307 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_297.fastq.gz	38940515	gzip	@A00153:862:HGGWHDSX2:3:1369:30409:33489 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_298.fastq.gz	39165999	gzip	@A00153:862:HGGWHDSX2:3:1408:30960:5321 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_299.fastq.gz	39490213	gzip	@A00153:862:HGGWHDSX2:3:2161:11785:1297 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_300.fastq.gz	39816813	gzip	@A00153:862:HGGWHDSX2:3:2647:18204:26976 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_301.fastq.gz	40345811	gzip	@A00153:862:HGGWHDSX2:3:2452:17553:28698 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_302.fastq.gz	38678809	gzip	@A00153:862:HGGWHDSX2:3:1459:12346:33802 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_303.fastq.gz	38122791	gzip	@A00153:862:HGGWHDSX2:3:2509:19940:8061 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_304.fastq.gz	38137179	gzip	@A00153:862:HGGWHDSX2:3:1426:28646:32565 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_305.fastq.gz	38063036	gzip	@A00153:862:HGGWHDSX2:3:1325:25654:23406 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_306.fastq.gz	38086647	gzip	@A00153:862:HGGWHDSX2:3:1539:15546:35681 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_307.fastq.gz	38029046	gzip	@A00153:862:HGGWHDSX2:3:1428:28058:14544 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_308.fastq.gz	38093519	gzip	@A00153:862:HGGWHDSX2:3:2544:13865:1830 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_309.fastq.gz	38147236	gzip	@A00153:862:HGGWHDSX2:3:2463:15682:14591 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_310.fastq.gz	38160432	gzip	@A00153:862:HGGWHDSX2:3:2311:19298:32283 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_311.fastq.gz	38200821	gzip	@A00153:862:HGGWHDSX2:3:1631:6424:36793 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_312.fastq.gz	38184157	gzip	@A00153:862:HGGWHDSX2:3:1503:25644:18850 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_313.fastq.gz	38174965	gzip	@A00153:862:HGGWHDSX2:3:2409:30201:28808 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_314.fastq.gz	38094340	gzip	@A00153:862:HGGWHDSX2:3:1419:13187:3756 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_315.fastq.gz	38388954	gzip	@A00153:862:HGGWHDSX2:3:2212:2446:35759 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_316.fastq.gz	38409286	gzip	@A00153:862:HGGWHDSX2:3:2176:8467:32221 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_317.fastq.gz	38132141	gzip	@A00153:862:HGGWHDSX2:3:2152:32344:30890 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_318.fastq.gz	38144405	gzip	@A00153:862:HGGWHDSX2:3:2506:24026:14199 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_319.fastq.gz	38270918	gzip	@A00153:862:HGGWHDSX2:3:2243:13675:33692 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_320.fastq.gz	37995683	gzip	@A00153:862:HGGWHDSX2:3:2225:9254:36965 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_321.fastq.gz	37874747	gzip	@A00153:862:HGGWHDSX2:3:1542:32542:1454 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_322.fastq.gz	37841313	gzip	@A00153:862:HGGWHDSX2:3:1556:20066:23657 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_323.fastq.gz	37772245	gzip	@A00153:862:HGGWHDSX2:3:2328:24840:33959 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_324.fastq.gz	37659752	gzip	@A00153:862:HGGWHDSX2:3:2629:8820:1454 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_325.fastq.gz	37895571	gzip	@A00153:862:HGGWHDSX2:3:1658:4191:27508 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_326.fastq.gz	37988946	gzip	@A00153:862:HGGWHDSX2:3:1125:6686:26381 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_327.fastq.gz	38077375	gzip	@A00153:862:HGGWHDSX2:3:2253:25852:1548 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_328.fastq.gz	38090821	gzip	@A00153:862:HGGWHDSX2:3:2445:10212:33708 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_329.fastq.gz	38155813	gzip	@A00153:862:HGGWHDSX2:3:1431:11198:28588 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_330.fastq.gz	38211146	gzip	@A00153:862:HGGWHDSX2:3:2506:5638:23281 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_331.fastq.gz	38296010	gzip	@A00153:862:HGGWHDSX2:3:1427:9878:17973 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_332.fastq.gz	38422657	gzip	@A00153:862:HGGWHDSX2:3:1468:11342:14152 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_333.fastq.gz	38462815	gzip	@A00153:862:HGGWHDSX2:3:2575:1678:30295 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_334.fastq.gz	38424955	gzip	@A00153:862:HGGWHDSX2:3:1621:14208:28134 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_335.fastq.gz	38470738	gzip	@A00153:862:HGGWHDSX2:3:1253:16595:19460 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_336.fastq.gz	38560919	gzip	@A00153:862:HGGWHDSX2:3:1651:20229:11475 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_337.fastq.gz	37903444	gzip	@A00153:862:HGGWHDSX2:3:2120:23014:20431 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_338.fastq.gz	37892252	gzip	@A00153:862:HGGWHDSX2:3:2521:32506:12132 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_339.fastq.gz	37912465	gzip	@A00153:862:HGGWHDSX2:3:1172:8874:15170 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_340.fastq.gz	37907064	gzip	@A00153:862:HGGWHDSX2:3:2503:12481:26835 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_341.fastq.gz	37974958	gzip	@A00153:862:HGGWHDSX2:3:2444:8712:6903 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_342.fastq.gz	38071068	gzip	@A00153:862:HGGWHDSX2:3:1319:9851:2675 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_343.fastq.gz	38039611	gzip	@A00153:862:HGGWHDSX2:3:1255:15248:4539 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_344.fastq.gz	37511300	gzip	@A00153:862:HGGWHDSX2:3:2225:10086:19085 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_345.fastq.gz	37445071	gzip	@A00153:862:HGGWHDSX2:3:1512:23430:17425 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_346.fastq.gz	37379182	gzip	@A00153:862:HGGWHDSX2:3:1349:30798:23077 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_347.fastq.gz	37523861	gzip	@A00153:862:HGGWHDSX2:3:2411:28113:21966 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_348.fastq.gz	37619769	gzip	@A00153:862:HGGWHDSX2:3:2276:32859:32565 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_349.fastq.gz	37693180	gzip	@A00153:862:HGGWHDSX2:3:2632:1298:19147 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_350.fastq.gz	37641427	gzip	@A00153:862:HGGWHDSX2:3:2564:8341:9142 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_351.fastq.gz	37651736	gzip	@A00153:862:HGGWHDSX2:3:1324:21097:30921 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_352.fastq.gz	37210073	gzip	@A00153:862:HGGWHDSX2:3:2103:24867:25488 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_353.fastq.gz	37654500	gzip	@A00153:862:HGGWHDSX2:3:1446:19325:12540 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_354.fastq.gz	37918452	gzip	@A00153:862:HGGWHDSX2:3:1278:26431:25974 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_355.fastq.gz	37693700	gzip	@A00153:862:HGGWHDSX2:3:1526:10022:28902 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_356.fastq.gz	37244469	gzip	@A00153:862:HGGWHDSX2:3:2534:28456:9001 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_357.fastq.gz	37610550	gzip	@A00153:862:HGGWHDSX2:3:1306:17571:24251 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_358.fastq.gz	37842190	gzip	@A00153:862:HGGWHDSX2:3:2633:32371:9455 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_359.fastq.gz	37877318	gzip	@A00153:862:HGGWHDSX2:3:1604:21386:19961 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_360.fastq.gz	37872175	gzip	@A00153:862:HGGWHDSX2:3:1347:24867:31250 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_361.fastq.gz	35074496	gzip	@A00153:862:HGGWHDSX2:3:1408:13829:21120 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_362.fastq.gz	37268034	gzip	@A00153:862:HGGWHDSX2:3:1453:9272:9032 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_363.fastq.gz	34305184	gzip	@A00153:862:HGGWHDSX2:3:1329:5701:33129 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_364.fastq.gz	32987972	gzip	@A00153:862:HGGWHDSX2:3:1132:29297:17628 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_365.fastq.gz	32603807	gzip	@A00153:862:HGGWHDSX2:3:2155:18213:1282 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_366.fastq.gz	35294734	gzip	@A00153:862:HGGWHDSX2:3:1620:23366:17910 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_367.fastq.gz	32873375	gzip	@A00153:862:HGGWHDSX2:3:1212:18141:35321 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_368.fastq.gz	33477472	gzip	@A00153:862:HGGWHDSX2:3:1434:15808:5729 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_369.fastq.gz	38312488	gzip	@A00153:862:HGGWHDSX2:3:2455:23836:26897 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_370.fastq.gz	37301924	gzip	@A00153:862:HGGWHDSX2:3:1253:2139:29277 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_371.fastq.gz	38782765	gzip	@A00153:862:HGGWHDSX2:3:2644:25708:7122 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_372.fastq.gz	38746207	gzip	@A00153:862:HGGWHDSX2:3:2135:26702:22905 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_373.fastq.gz	38667476	gzip	@A00153:862:HGGWHDSX2:3:1609:5945:10598 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_374.fastq.gz	38399023	gzip	@A00153:862:HGGWHDSX2:3:1261:11451:27179 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_375.fastq.gz	38641410	gzip	@A00153:862:HGGWHDSX2:3:1301:5701:31031 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_376.fastq.gz	40258617	gzip	@A00153:862:HGGWHDSX2:3:1450:32479:10269 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_377.fastq.gz	39919502	gzip	@A00153:862:HGGWHDSX2:3:2464:26992:26944 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_378.fastq.gz	39581703	gzip	@A00153:862:HGGWHDSX2:3:2245:22471:12915 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_379.fastq.gz	40435153	gzip	@A00153:862:HGGWHDSX2:3:1169:10420:23891 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_380.fastq.gz	39574812	gzip	@A00153:862:HGGWHDSX2:3:1467:8721:21261 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_381.fastq.gz	40043103	gzip	@A00153:862:HGGWHDSX2:3:2464:26838:2691 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_382.fastq.gz	41585135	gzip	@A00153:862:HGGWHDSX2:3:1316:26937:1047 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_383.fastq.gz	39047757	gzip	@A00153:862:HGGWHDSX2:3:1107:32389:36385 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_384.fastq.gz	38847069	gzip	@A00153:862:HGGWHDSX2:3:1113:23710:17221 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_385.fastq.gz	38871521	gzip	@A00153:862:HGGWHDSX2:3:2232:28447:27461 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_386.fastq.gz	38863146	gzip	@A00153:862:HGGWHDSX2:3:1559:7401:33599 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_387.fastq.gz	38415444	gzip	@A00153:862:HGGWHDSX2:3:2413:26277:36761 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_388.fastq.gz	38371342	gzip	@A00153:862:HGGWHDSX2:3:2405:12915:8140 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_389.fastq.gz	39164612	gzip	@A00153:862:HGGWHDSX2:3:1445:3396:19617 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_390.fastq.gz	40147906	gzip	@A00153:862:HGGWHDSX2:3:1629:7193:8907 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_391.fastq.gz	40206819	gzip	@A00153:862:HGGWHDSX2:3:1178:27661:27759 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_392.fastq.gz	40277473	gzip	@A00153:862:HGGWHDSX2:3:2219:13937:30890 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_393.fastq.gz	40282448	gzip	@A00153:862:HGGWHDSX2:3:1455:28176:13338 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_394.fastq.gz	40284967	gzip	@A00153:862:HGGWHDSX2:3:1226:18385:11976 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_395.fastq.gz	40282773	gzip	@A00153:862:HGGWHDSX2:3:1620:22498:2816 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_396.fastq.gz	40290603	gzip	@A00153:862:HGGWHDSX2:3:1448:26847:31735 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_397.fastq.gz	40265672	gzip	@A00153:862:HGGWHDSX2:3:1232:23999:36636 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_398.fastq.gz	40282611	gzip	@A00153:862:HGGWHDSX2:3:2354:7762:4006 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_399.fastq.gz	40264811	gzip	@A00153:862:HGGWHDSX2:3:2311:6352:3161 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_400.fastq.gz	40278074	gzip	@A00153:862:HGGWHDSX2:3:1321:9046:4946 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_401.fastq.gz	40273348	gzip	@A00153:862:HGGWHDSX2:3:1103:13738:30420 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R1_402.fastq.gz	33474516	gzip	@A00153:862:HGGWHDSX2:3:2617:27181:12179 1:N:0:0	100	28:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_001.fastq.gz	34113160	gzip	@A00153:862:HGGWHDSX2:3:2419:23104:7122 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_002.fastq.gz	34643120	gzip	@A00153:862:HGGWHDSX2:3:1417:27859:30326 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_003.fastq.gz	37912078	gzip	@A00153:862:HGGWHDSX2:3:2278:23285:29543 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_004.fastq.gz	38821966	gzip	@A00153:862:HGGWHDSX2:3:1502:26856:26772 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_005.fastq.gz	34158448	gzip	@A00153:862:HGGWHDSX2:3:1525:22336:24048 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_006.fastq.gz	35925496	gzip	@A00153:862:HGGWHDSX2:3:1656:12590:9424 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_007.fastq.gz	37702705	gzip	@A00153:862:HGGWHDSX2:3:2469:4218:21950 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_008.fastq.gz	38084832	gzip	@A00153:862:HGGWHDSX2:3:1463:5855:17237 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_009.fastq.gz	36072356	gzip	@A00153:862:HGGWHDSX2:3:2674:26829:33552 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_010.fastq.gz	37182694	gzip	@A00153:862:HGGWHDSX2:3:1145:9118:1031 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_011.fastq.gz	39333259	gzip	@A00153:862:HGGWHDSX2:3:2427:16595:26757 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_012.fastq.gz	37906187	gzip	@A00153:862:HGGWHDSX2:3:2162:2718:31876 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_013.fastq.gz	36241974	gzip	@A00153:862:HGGWHDSX2:3:1116:31675:27414 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_014.fastq.gz	39141326	gzip	@A00153:862:HGGWHDSX2:3:2541:3983:11021 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_015.fastq.gz	38781545	gzip	@A00153:862:HGGWHDSX2:3:2330:6804:24831 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_016.fastq.gz	37375274	gzip	@A00153:862:HGGWHDSX2:3:1411:4119:8218 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_017.fastq.gz	31372127	gzip	@A00153:862:HGGWHDSX2:3:1157:30318:2174 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_018.fastq.gz	33594812	gzip	@A00153:862:HGGWHDSX2:3:1118:31340:34663 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_019.fastq.gz	36551412	gzip	@A00153:862:HGGWHDSX2:3:2461:30499:2675 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_020.fastq.gz	36916378	gzip	@A00153:862:HGGWHDSX2:3:2619:13548:23359 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_021.fastq.gz	40060841	gzip	@A00153:862:HGGWHDSX2:3:2231:2953:15843 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_022.fastq.gz	39167616	gzip	@A00153:862:HGGWHDSX2:3:1452:19470:5995 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_023.fastq.gz	38022104	gzip	@A00153:862:HGGWHDSX2:3:1670:4788:29669 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_024.fastq.gz	38378204	gzip	@A00153:862:HGGWHDSX2:3:2248:8757:4288 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_025.fastq.gz	36478445	gzip	@A00153:862:HGGWHDSX2:3:2532:27597:22670 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_026.fastq.gz	40390518	gzip	@A00153:862:HGGWHDSX2:3:2254:9236:6558 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_027.fastq.gz	39132926	gzip	@A00153:862:HGGWHDSX2:3:2417:4924:35571 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_028.fastq.gz	38788092	gzip	@A00153:862:HGGWHDSX2:3:2512:8178:36104 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_029.fastq.gz	40293731	gzip	@A00153:862:HGGWHDSX2:3:2628:23231:1047 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_030.fastq.gz	39051321	gzip	@A00153:862:HGGWHDSX2:3:1649:28673:25160 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_031.fastq.gz	38086361	gzip	@A00153:862:HGGWHDSX2:3:2448:26793:25347 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_032.fastq.gz	37103909	gzip	@A00153:862:HGGWHDSX2:3:2273:15962:31861 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_033.fastq.gz	40364109	gzip	@A00153:862:HGGWHDSX2:3:2240:19931:18474 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_034.fastq.gz	39796586	gzip	@A00153:862:HGGWHDSX2:3:1428:31322:2409 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_035.fastq.gz	38333757	gzip	@A00153:862:HGGWHDSX2:3:2327:9733:23891 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_036.fastq.gz	33585211	gzip	@A00153:862:HGGWHDSX2:3:1470:22742:3114 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_037.fastq.gz	35530312	gzip	@A00153:862:HGGWHDSX2:3:2140:13774:14293 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_038.fastq.gz	35070597	gzip	@A00153:862:HGGWHDSX2:3:1246:2013:23390 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_039.fastq.gz	37877161	gzip	@A00153:862:HGGWHDSX2:3:1458:5005:2957 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_040.fastq.gz	39089784	gzip	@A00153:862:HGGWHDSX2:3:1503:18511:28980 3:N:0:0	100	91:100
