gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
TFF3	17	3.45735899953594	3.06190901431271	659771850.5	0.956286196580058	0	0	96.5638973876206	25.7699769053118	TRUE	TRUE	1
FCGBP	17	2.16240566182671	2.02143520135186	628765350.5	0.911344770340384	0	0	86.6792186396799	12.0837567359507	TRUE	TRUE	2
MUC2	17	2.59604767366941	2.46617287184293	627020097.5	0.908815166580879	0	0	85.1023770298894	8.75935334872979	TRUE	TRUE	3
SPINK4	17	2.5596415060881	2.51501733747373	613998371.5	0.88994122277741	0	0	79.4539891739233	3.96120092378753	TRUE	TRUE	4
ST6GALNAC1	17	1.35863845566709	1.22829224924559	600973277.5	0.87106239732901	0	0	80.3483172511179	14.3963048498845	TRUE	TRUE	5
AGR2	17	2.73850522893863	2.02061624631024	593365345.5	0.860035312207682	0	0	90.2094610496587	36.8437259430331	TRUE	TRUE	6
REG4	17	1.80655619423961	1.6670686254125	562178137.5	0.814831964266011	0	0	68.4631678041892	8.92933025404157	TRUE	TRUE	7
SLC12A2	17	1.55517574663363	1.08873913677319	556531659	0.806647848128374	0	0	84.6552129912921	30.7381062355658	TRUE	TRUE	8
ITLN1	17	1.20006193671207	1.19303100201275	546689353.5	0.7923822184489	0	0	58.9315132972464	0.724865280985373	TRUE	TRUE	9
SPINK1	17	1.40602156716687	1.0876765090354	543085214.5	0.787158309041968	0	0	74.1115556601553	21.5950731331794	TRUE	TRUE	10
A2M	18	2.71364029091428	2.46181266045265	656094976	0.953579683498041	0	0	96.294548029266	12.3470474853283	TRUE	TRUE	1
HSPG2	18	2.4254341260036	2.22312421457391	645690417	0.938457519114699	0	0	91.7866414916214	15.9292307881789	TRUE	TRUE	2
PECAM1	18	2.14119632910475	1.95687467629947	636956054.5	0.925762846951401	0	0	91.7866414916214	9.95276715500625	TRUE	TRUE	3
SPARCL1	18	2.97671609340751	2.65134399156834	636692445.5	0.925379713112578	0	0	95.2088742034458	11.3549729966069	TRUE	TRUE	4
VIM	18	3.67973340475935	2.60983028907383	628973627	0.914161050005167	0	0	98.9143261741799	41.7231674949349	TRUE	TRUE	5
TCF4	18	2.25412707870659	1.91603214690312	628743761.5	0.913826959547603	0	0	92.8015105027142	19.1560900811026	TRUE	TRUE	6
CRIP2	18	1.83782845215824	1.68841363773788	625070532	0.908488224833644	0	0	87.5147510030682	9.00256793955181	TRUE	TRUE	7
GNG11	18	1.99071511396179	1.83685157535805	624825802	0.908132530057004	0	0	87.3259381637951	8.28453016559207	TRUE	TRUE	8
IFITM3	18	2.84618548103704	1.9963455979758	621596324	0.903438751378986	0	0	96.2001416096295	46.1477827658618	TRUE	TRUE	9
IGFBP7	18	3.025512394622	2.65046671018196	619490772	0.900378506013308	0	0	89.2848713712533	14.445737651413	TRUE	TRUE	10
ADH1C	19	1.37599667938463	1.09727679985677	533516736.5	0.842368763821519	0	0	84.9948612538541	18.5464444608313	TRUE	TRUE	1
PIGR	19	3.4920664929609	2.13383642308173	533146840.5	0.841784735589703	0	0	95.863309352518	49.4844283853207	TRUE	TRUE	2
TSPAN8	19	2.22859024341507	1.39806687495513	523998439.5	0.827340339164824	0	0	98.0215827338129	41.3071799031537	TRUE	TRUE	3
LGALS4	19	2.49324497513323	1.47507836811559	518046190.5	0.817942342271642	0	0	98.6125385405961	46.6552368311088	TRUE	TRUE	4
PPP1R1B	19	0.939832285323338	0.676244345883329	517975792.5	0.817831190976512	0	0	88.4378211716341	22.3404124572917	TRUE	TRUE	5
LEFTY1	19	0.916815342428421	0.749847628425216	517918916.5	0.817741389546616	0	0	77.672147995889	13.1756507632181	TRUE	TRUE	6
FAM3D	19	1.37234376834693	0.92596674981243	516645247	0.81573039471022	0	0	92.497430626927	30.5281075633557	TRUE	TRUE	7
GPX2	19	1.39031060571073	0.943996438435869	515989902	0.81469567148645	0	0	92.7800616649538	28.4983899909053	TRUE	TRUE	8
KLF5	19	1.3505905474427	0.862289362792751	511919904	0.808269557834407	0	0	96.1973278520041	33.8913059508886	TRUE	TRUE	9
MGST1	19	1.43525611827611	0.905227902944253	506286097.5	0.799374349320148	0	0	94.8869475847893	33.7204729248089	TRUE	TRUE	10
