gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
TNC	5	1.60012855773463	1.20877941840957	3406660	0.753673501805501	9.26825784613558e-151	7.49611242679066e-148	66.9051878354204	22.8790502102399	TRUE	TRUE	10
C1S	6	3.0122112403867	1.5353371118201	3284639.5	0.825158593544316	9.30520658638491e-136	4.26473126531664e-132	97.3360655737705	61.0763761186711	TRUE	TRUE	1
ADAMDEC1	6	2.1895341761324	2.07414269886744	3240740.5	0.814130400922872	0	0	66.3934426229508	5.79870050263577	TRUE	TRUE	2
TMEM176B	6	1.67402252201865	1.05939109593641	3027506.5	0.760562309954037	1.33065026662066e-109	4.5739439602252e-106	76.6393442622951	35.3683952433493	TRUE	TRUE	3
EMILIN1	6	1.69234743275972	0.979010429711643	3008899.5	0.755887907801205	3.32438049612929e-94	7.03208763561994e-91	77.6639344262295	45.4333701115606	TRUE	TRUE	4
CCL2	6	1.71606774279493	1.31960288850791	2981210	0.748931823617249	1.00780323540051e-140	5.5427162340557e-137	64.9590163934426	20.0931715091333	TRUE	TRUE	5
CXCL14	6	1.80304222700034	1.53135658144741	2960118.5	0.743633271835314	9.47601262590526e-220	8.68602903999229e-216	57.5819672131148	9.68493318622042	TRUE	TRUE	6
CTSC	6	1.44918147382802	0.999241941888483	2921875.5	0.734025964825545	5.75839120736349e-103	1.4395454528299e-99	67.827868852459	27.3630011033468	TRUE	TRUE	7
C1R	6	2.45418823786277	1.02583387796006	2867356	0.720329717812519	1.68790701108936e-63	1.78522134222871e-60	90.3688524590164	60.9660414368027	TRUE	TRUE	8
PTGDS	6	1.86842130232886	1.36339949361385	2863976	0.719480603002149	1.8648388027967e-111	7.32588603401521e-108	60.655737704918	19.8847615544931	TRUE	TRUE	9
VCAM1	6	1.12703235012996	0.84508644754542	2841395.5	0.713807988512331	6.01261911260415e-108	1.83712236641668e-104	57.172131147541	19.4924604634057	TRUE	TRUE	10
CXCL14	7	3.37883085449802	3.15348005308343	2828996	0.93853001243413	0	0	92.3076923076923	8.87573964497041	TRUE	TRUE	1
F3	7	2.49655249968627	2.2647693704042	2775978	0.920941092478346	0	0	89.8351648351648	14.7325202270257	TRUE	TRUE	2
PDGFRA	7	2.05881968601709	1.60899847521994	2629566	0.872368363432245	1.16061543059112e-187	1.2275293740702e-184	88.1868131868132	29.0786136939983	TRUE	TRUE	3
PLAT	7	2.23279290268663	1.75248218499442	2601753.5	0.863141462450121	1.00082675849882e-172	9.49025345929626e-170	85.989010989011	30.9503683130057	TRUE	TRUE	4
FENDRR	7	1.16210000513361	1.05899476415044	2450217	0.812868661347106	0	0	68.4065934065934	8.13911363361913	TRUE	TRUE	5
POSTN	7	2.3127341879698	1.75437628916014	2397712	0.795449931061572	8.63406463744047e-136	6.41697685040474e-133	76.6483516483517	23.7048665620094	TRUE	TRUE	6
COL6A1	7	2.78004594460746	1.15299734669947	2380780	0.789832676682091	1.98297190518356e-79	7.78996348866324e-77	96.978021978022	75.5102040816327	TRUE	TRUE	7
EDNRB	7	1.12216132607866	0.986308344245233	2334361.5	0.774433165554407	2.81931512883836e-198	3.52401576036027e-195	62.3626373626374	11.1822243690376	TRUE	TRUE	8
SOX6	7	1.05855432956545	0.957839540232992	2323623.5	0.770870793860167	3.65994563652127e-245	7.74191115836142e-242	59.8901098901099	7.95797608984422	TRUE	TRUE	9
EMILIN1	7	1.71823943949931	0.991380808286634	2316896	0.768638920552941	6.15918213207434e-79	2.3201554719166e-76	80.7692307692308	45.7794952300447	TRUE	TRUE	10
