dataset_id	cluster	working_cluster_field	rank	names	scores	mean_expression_in_cluster	mean_expression_out_cluster	fraction_expressing_in_cluster	marker_method
GSE189926	7	leiden_0.5	4	KRT19	1.6797165870666504	1.8842357397079468	0.2045191079378128	0.7511970886803294	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	5	AGR2	1.641886830329895	1.8971927165985107	0.2553058862686157	0.6990997893123923	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	6	CLDN4	1.545830249786377	1.814048409461975	0.26821815967559814	0.6602183489752921	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	7	LCN2	1.5341782569885254	1.671295404434204	0.1371171474456787	0.6067803102853859	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	8	SPINK1	1.4648175239562988	1.626958966255188	0.16214141249656677	0.6786056311051523	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	9	EPCAM	1.4214142560958862	1.5045216083526611	0.08310730010271072	0.6376173146906723	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	10	GSTP1	1.3656017780303955	1.9325032234191895	0.5669013857841492	0.7471748707144226	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	11	S100P	1.3303040266036987	1.6257960796356201	0.2954920828342438	0.6676881823405478	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	12	MT-CO1	1.1828117370605469	5.247275352478027	4.0644636154174805	0.98869948285769	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	13	S100A10	1.1379547119140625	1.5996077060699463	0.4616529941558838	0.6895230798697568	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	14	CEACAM5	1.1062458753585815	1.2014755010604858	0.09522966295480728	0.5121624209921471	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	15	RPL8	1.0949804782867432	2.377180814743042	1.2822003364562988	0.8230224095000958	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	16	MT-CO3	1.0523862838745117	4.8542561531066895	3.8018698692321777	0.9844857307029304	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	17	GPX2	1.029685616493225	1.1270484924316406	0.09736283868551254	0.5462555066079295	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	18	CD24	1.0255106687545776	1.233262062072754	0.20775142312049866	0.6033326948860371	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	19	MT-CO2	1.0068283081054688	4.888793468475342	3.881965160369873	0.9842941965140778	mean_log_normalized_expression_difference
GSE189926	7	leiden_0.5	20	RPLP0	1.0047786235809326	2.450796365737915	1.4460177421569824	0.8270446274660027	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	1	CD74	2.0480971336364746	3.5785510540008545	1.5304540395736694	0.934264585045193	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	2	HLA-DRA	1.9851841926574707	2.9456303119659424	0.9604461193084717	0.8469597370583402	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	3	EEF1A1	1.9486136436462402	4.745282173156738	2.796668529510498	0.9944535743631882	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	4	MS4A1	1.8760960102081299	1.931911587715149	0.055815618485212326	0.6557107641741988	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	5	RPL13A	1.8404179811477661	3.6576859951019287	1.8172680139541626	0.9794576828266228	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	6	RPL13	1.6607012748718262	3.6044673919677734	1.9437661170959473	0.9763763352506163	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	7	PTMA	1.6317217350006104	3.3921258449554443	1.760404109954834	0.9835661462612982	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	8	RPL10	1.630557894706726	3.4740564823150635	1.8434985876083374	0.9702136400986031	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	9	RPS14	1.619059443473816	3.3009798526763916	1.6819204092025757	0.9564502875924404	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	10	RPS18	1.6133486032485962	3.4570369720458984	1.8436883687973022	0.9675431388660641	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	11	RPS12	1.6129664182662964	3.28580641746521	1.6728399991989136	0.9626129827444536	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	12	RPS2	1.6103578805923462	3.2196128368377686	1.6092549562454224	0.959531635168447	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	13	RPS23	1.6065765619277954	2.9778859615325928	1.3713093996047974	0.945152013147083	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	14	RPLP2	1.604263424873352	3.0734405517578125	1.4691771268844604	0.9681594083812654	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	15	RPLP1	1.5987846851348877	3.7926506996154785	2.193866014480591	0.9825390304026295	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	16	RPL23A	1.5868425369262695	2.9828944206237793	1.3960518836975098	0.961380443714051	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	17	RPS27A	1.5762593746185303	3.1296331882476807	1.5533738136291504	0.955012325390304	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	18	RPS3A	1.5753388404846191	2.967709541320801	1.3923707008361816	0.9447411668036154	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	19	RPL19	1.5738693475723267	2.9881274700164795	1.4142581224441528	0.9394001643385373	mean_log_normalized_expression_difference
GSE189926	8	leiden_0.5	20	RPS8	1.5569945573806763	3.0538907051086426	1.4968961477279663	0.9609695973705834	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	1	IGKC	5.569255828857422	7.715094089508057	2.1458380222320557	1.0	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	2	IGHA1	5.543266296386719	7.131015777587891	1.5877493619918823	1.0	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	3	IGHA2	5.459072113037109	6.774202346801758	1.3151304721832275	1.0	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	4	JCHAIN	4.505649566650391	5.496766567230225	0.9911168217658997	0.9943832846551337	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	5	SSR4	1.9370959997177124	2.706986904144287	0.7698909044265747	0.9092338800269603	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	6	MZB1	1.8626420497894287	2.180786609649658	0.3181445300579071	0.84789934846102	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	7	IGKV3-20	1.552539348602295	1.7022314071655273	0.14969205856323242	0.8245338126263762	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	8	IGKV1-39	1.3746123313903809	1.5106430053710938	0.13603073358535767	0.7578072343293641	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	9	TXNDC5	1.3721243143081665	1.5750727653503418	0.2029484659433365	0.7822961132329813	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	10	HSP90B1	1.3629283905029297	2.32126784324646	0.9583394527435303	0.8739609076611997	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	11	IGKV1-5	1.2799746990203857	1.3946183919906616	0.11464369297027588	0.7587059087845428	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	12	IGKV4-1	1.1720986366271973	1.3013858795166016	0.1292872130870819	0.7733093686811953	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	13	IGKV1D-39	1.1628223657608032	1.2569767236709595	0.09415434300899506	0.7148955290945855	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	14	HERPUD1	1.156770944595337	1.6835154294967651	0.5267444252967834	0.7865648168950797	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	15	XBP1	1.1551928520202637	1.6860675811767578	0.5308746695518494	0.7802740957088294	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	16	DERL3	1.1155225038528442	1.249230146408081	0.13370759785175323	0.7106268254324871	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	17	IGKV3-15	1.0623066425323486	1.1383693218231201	0.07606270164251328	0.7272523028532913	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	18	IGKV3-11	1.0039715766906738	1.0659642219543457	0.06199263781309128	0.6868119523702538	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	19	FKBP11	0.9954208135604858	1.2056288719177246	0.21020805835723877	0.7164682093911481	mean_log_normalized_expression_difference
GSE189926	9	leiden_0.5	20	JUN	0.9812774658203125	2.1384761333465576	1.1571986675262451	0.8492473601437879	mean_log_normalized_expression_difference
