cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
12	8.61828974000808e-67	0.865950695684537	0.959	0.827	2.12544261568079e-62	CSTB
12	1.71481526084622e-66	2.39872770614824	0.605	0.189	4.22907739629895e-62	TRAF1
12	1.84898486986246e-65	0.761855189971472	0.99	0.859	4.55996648605479e-61	PLAUR
12	3.52192781934222e-64	1.34039296176845	0.867	0.539	8.68577838806178e-60	CTSL
12	1.27164668191283e-63	4.5008754749051	0.174	0.015	3.13613504693342e-59	CXCL5
12	1.41440018546078e-63	0.760747639950334	0.954	0.842	3.48819373738337e-59	ENO1
12	1.65281071042056e-63	3.52301527497584	0.277	0.038	4.07616177403919e-59	ITGB8
12	8.81349879331541e-63	5.31242595015711	0.103	0.005	2.17358507240745e-58	OLIG2
12	1.09097341039036e-62	2.77513043657232	0.477	0.117	2.69055862470469e-58	TNFSF14
12	3.61261284325314e-61	0.484978547963099	1	0.991	8.9094257940309e-57	GAPDH
12	3.82779342667102e-61	2.06867337287639	0.692	0.278	9.44010414885606e-57	NDRG1
12	5.50091567294806e-61	3.68522456964858	0.221	0.025	1.35663582326245e-56	IL23A
12	3.77037218597577e-60	1.0110851569165	0.938	0.717	9.29849188505345e-56	UPP1
12	9.5011160437846e-60	1.01052490168884	0.897	0.715	2.34316523871816e-55	FCGR2A
12	1.713042807054e-59	3.26409376515117	0.344	0.063	4.22470617075658e-55	AK4
12	7.28893529579822e-59	0.45813502320382	1	0.985	1.79759722264976e-54	VIM
12	8.49621304892092e-59	1.19220524601264	0.892	0.59	2.09533606212488e-54	TREM1
12	1.18124821696394e-58	1.23879672452418	0.872	0.53	2.91319435267646e-54	G0S2
12	1.55369928409509e-58	1.00784545774627	0.913	0.701	3.83173317443531e-54	IER3
12	3.01993354749964e-58	2.61403280947127	0.508	0.142	7.44776011484362e-54	TSPYL2
12	9.55811599612063e-58	0.571746087994291	0.979	0.917	2.35722256696327e-53	LGALS1
12	1.4846106078085e-57	1.87746462393462	0.718	0.319	3.66134668097733e-53	CCL3L3
12	4.27384291742339e-57	0.455174287769332	1	0.987	1.05401514029496e-52	MALAT1
12	9.07775225136003e-57	0.852199802184555	0.933	0.818	2.23875526023041e-52	UBB
12	1.0284325224168e-56	0.744672399769371	0.949	0.847	2.53632028678431e-52	PPP1R15A
12	4.28557996192832e-56	2.58401618518545	0.554	0.182	1.05690973021076e-51	HSPA6
12	5.56607404108575e-56	0.432989927435489	1	1	1.37270518001257e-51	FTH1
13	0	8.22953853966101	0.286	0.001	0	SIRPG
13	0	7.38833556323484	0.286	0.001	0	THEMIS
13	0	7.30737652581757	0.248	0.001	0	CD40LG
13	0	7.23568838911306	0.219	0.001	0	TMIGD2
13	0	7.15625508056094	0.495	0.002	0	IL2RB
13	0	7.0818636147394	0.276	0.001	0	AC092580.4
13	0	6.94410999105908	0.486	0.003	0	TRAC
13	0	6.87558673254707	0.524	0.003	0	CAMK4
13	0	6.64404691551245	0.305	0.002	0	TIGIT
13	0	6.62513742115757	0.714	0.005	0	CD3G
13	0	6.55832677490147	0.619	0.004	0	ITM2A
13	0	6.54060484541957	0.419	0.004	0	RASGRP1
13	0	6.51579191328782	0.743	0.007	0	SPOCK2
13	0	6.45292754451339	0.371	0.003	0	ICOS
13	0	6.44166655823327	0.476	0.003	0	CD5
13	0	6.42579042288268	0.333	0.004	0	CDCA5
13	0	6.34428434571262	0.686	0.005	0	LCK
13	0	6.33549100121357	0.781	0.008	0	CD3D
13	0	6.30411623699244	0.533	0.004	0	CD96
13	0	6.28596828421831	0.267	0.002	0	CXCR6
13	0	6.26023041525343	0.543	0.006	0	CD6
13	0	6.1969890880245	0.476	0.004	0	ZAP70
13	0	6.1584229201566	0.286	0.003	0	CXCR3
13	0	6.1475802161633	0.448	0.004	0	ITK
13	0	6.1428858510785	0.448	0.003	0	GZMM
13	0	6.11708458788764	0.648	0.006	0	SKAP1
13	0	6.08369910211528	0.352	0.004	0	NDC80
13	0	6.01673187200682	0.314	0.002	0	GRAP2
13	0	6.01065543491077	0.61	0.005	0	CD247
13	0	6.00446047657398	0.352	0.004	0	GATA3
13	0	5.98840569605149	0.657	0.007	0	TRBC2
13	0	5.97066885538572	0.895	0.011	0	CD3E
13	0	5.94509235238111	0.324	0.002	0	TRAT1
13	0	5.9092588430163	0.314	0.003	0	BCL11B
13	0	5.85127041698008	0.295	0.003	0	TOX
13	0	5.83411579158287	0.286	0.003	0	PRF1
13	0	5.81793017514868	0.41	0.005	0	ASPM
13	0	5.80082204973076	0.562	0.007	0	KLRB1
13	0	5.75185312550522	0.314	0.003	0	IKZF3
13	0	5.70204895044156	0.371	0.004	0	SH2D1A
13	0	5.69254325164429	0.314	0.004	0	TC2N
13	0	5.65544728936188	0.457	0.008	0	RRM2
13	0	5.65514316271957	0.571	0.01	0	MKI67
13	0	5.63633643187854	0.524	0.006	0	GZMA
13	0	5.61660123443452	0.381	0.005	0	TRBC1
13	0	5.58312312114978	0.61	0.009	0	RORA
13	0	5.50307399229399	0.41	0.008	0	CEP55
13	0	5.49803557128406	0.371	0.006	0	CDCA8
13	0	5.48869799856124	0.876	0.015	0	PTPRCAP
13	0	5.48165809962225	0.438	0.008	0	UBE2C
14	0	12.0926227255254	0.184	0	0	NDST3
14	0	9.82797594193724	0.98	0.003	0	CD5L
14	0	8.57597518872743	0.449	0.003	0	SELENBP1
14	0	8.27958271884113	0.49	0.004	0	TIMD4
14	0	7.5576048877531	0.735	0.01	0	CETP
14	0	7.54879566233709	0.51	0.006	0	ITLN1
14	1.35295896374282e-218	7.16559985094514	0.531	0.011	3.33666739638255e-214	VCAM1
14	3.22812786410368e-159	8.99326916852388	0.122	0	7.9612089384525e-155	PHKA1
14	3.28247833343916e-136	6.5824125796471	0.306	0.006	8.09524806592765e-132	FEZ1
14	1.57217992775048e-134	5.24678021811981	0.735	0.04	3.87731013781825e-130	CXCL12
14	4.79494691353894e-125	5.35763141077483	0.673	0.036	1.18252980781697e-120	IFI27
14	1.70532057205563e-99	7.40457396297965	0.204	0.003	4.2056615948036e-95	SPIC
14	6.36090059451628e-96	7.06609603930977	0.184	0.003	1.56872530461961e-91	KCNAB1
14	1.74467779497813e-95	3.88433021006901	0.98	0.112	4.30272437797507e-91	SEPP1
14	2.68803485012048e-85	8.32294724280049	0.102	0.001	6.62923154736714e-81	TSPAN6
14	6.41412441143306e-66	5.75619965193077	0.327	0.015	1.58185136234762e-61	RP11-733O18.1
14	2.91647691664221e-61	3.60547445561215	0.939	0.178	7.19261537182302e-57	SLC40A1
14	1.55158410736758e-59	4.96832498240696	0.531	0.047	3.82651672558992e-55	FABP3
14	8.57366461135334e-56	5.67381724521554	0.184	0.005	2.11443716645196e-51	CCL14
14	7.82954497522137e-54	2.87369043866014	1	0.249	1.93092238178909e-49	C1QB
14	2.80550138842398e-52	2.82221612176057	1	0.257	6.91892752413123e-48	C1QC
14	9.06460218666675e-48	2.65401651152279	1	0.292	2.23551219127575e-43	C1QA
14	2.71178959193918e-45	6.39066092548021	0.122	0.003	6.68781549164041e-41	CDH5
14	1.32821803717914e-44	2.95196892589147	0.939	0.27	3.27565132329119e-40	MARCO
14	3.91860767275235e-39	2.75596204155642	0.857	0.222	9.66407024254185e-35	APOE
14	7.88117405030019e-37	2.9988958903985	0.796	0.197	1.94365514428503e-32	FOLR2
14	4.16995312193494e-34	2.54752586316615	0.837	0.239	1.0283938389316e-29	APOC1
14	1.73680788912338e-31	1.84307215540288	0.98	0.563	4.28331561615607e-27	HMOX1
14	5.20142134968301e-31	5.78687521234601	0.163	0.008	1.28277453325882e-26	SLC25A4
14	8.1191211625672e-31	3.64492921128357	0.592	0.118	2.00233766111232e-26	NR1H3
14	1.50565086559e-28	1.17941897253634	1	0.793	3.71323616471806e-24	MS4A6A
14	2.37052115436214e-28	1.37726340432586	0.98	0.709	5.84617927088792e-24	MS4A7
14	3.62088072312748e-27	5.68244000496659	0.122	0.005	8.929816039377e-23	RGL3
14	6.67999533538046e-26	0.849690300586836	1	0.941	1.64742044961153e-21	CD68
14	1.41339225262292e-25	4.25956115007408	0.327	0.04	3.48570797341864e-21	IGFBP4
14	1.55353811680597e-25	5.51452006957992	0.143	0.008	3.83133570366688e-21	BCAM
14	5.16938179897921e-25	1.07313895067748	0.959	0.851	1.27487293926425e-20	FCGRT
14	8.67148144612277e-25	1.35156065549473	0.939	0.707	2.1385607542428e-20	PRDX1
14	1.28106091181789e-24	3.07443060213885	0.633	0.171	3.15935242072528e-20	C1orf54
14	1.93394606640806e-24	0.786195901408453	0.98	0.944	4.76949778897555e-20	YBX1
14	2.19265252660039e-24	0.635510219078753	1	1	5.40751966110188e-20	FTL
14	2.38538172568764e-24	4.14588394510922	0.347	0.047	5.88282841189086e-20	ME1
14	7.94955877099622e-24	0.613196907729766	1	0.999	1.96052018410309e-19	TMSB4X
14	9.96313358545887e-24	1.29230014696742	0.939	0.731	2.45710800484587e-19	BLVRB
14	1.5991029617571e-23	3.51092687521707	0.408	0.067	3.94370772428535e-19	LILRB5
14	4.24433309840925e-23	0.676180155885695	0.98	0.967	1.04673742872969e-18	PPIA
14	5.74641650728321e-23	0.681198572585636	1	0.977	1.41718123902619e-18	AIF1
14	4.00643918689114e-22	1.87778762573285	0.837	0.425	9.88068032271093e-18	FCGR3A
14	4.17837426238788e-22	0.580857976800135	1	0.999	1.0304706605901e-17	TMSB10
14	4.70659559992465e-22	4.26295623300955	0.347	0.052	1.16074060685342e-17	TMEM37
