gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	resolution	positive_direction	passes_primary_filter	rank
NQO1	3	0.675849269365115	0.626414304946386	385556877.5	0.677575583961145	0	0	40.8575581395349	7.01391659714414	0.2	TRUE	TRUE	41
MT-CO1	3	4.5747218843551	1.08063542134665	385288760	0.677104395707908	0	0	98.4447674418605	90.3611544367466	0.2	TRUE	TRUE	42
TFF3	3	0.814645174485462	0.779817339573385	383933891	0.674723356210394	0	0	39.4476744186047	6.22800972106351	0.2	TRUE	TRUE	43
C19orf33	3	0.569886181619808	0.50874108878416	383601870.5	0.674139865168467	0	0	40.9302325581395	7.18077067237356	0.2	TRUE	TRUE	44
RPS12	3	2.78481337027455	0.924139781629992	383030897.5	0.673136440287527	0	0	89.3459302325581	70.3144836591824	0.2	TRUE	TRUE	45
CLDN18	3	0.737486640054079	0.714912385012553	381894303	0.67113899522298	0	0	37.281976744186	4.19916089327385	0.2	TRUE	TRUE	46
KLF5	3	0.757713468253167	0.644254179563145	381518011.5	0.670477702563631	0	0	42.3255813953488	9.65698187577835	0.2	TRUE	TRUE	47
MUC6	3	0.942262927309984	0.911385005250365	381226533	0.669965459814571	0	0	37.3546511627907	4.50626911869612	0.2	TRUE	TRUE	48
RPLP0	3	2.42494542166381	0.860255536189938	380859841	0.66932103726492	0	0	84.5348837209302	64.9146988767577	0.2	TRUE	TRUE	49
RPL41	3	2.75356855964456	0.764799056246325	380830710	0.669269842602114	0	0	93.5755813953488	79.415285284196	0.2	TRUE	TRUE	50
IGKC	4	7.68689857341718	5.74755584852414	539205294.5	0.993058479803509	0	0	99.9235240134598	85.2725499403966	0.2	TRUE	TRUE	1
JCHAIN	4	4.52182877061736	3.64225185383288	493300043	0.908514430005445	0	0	95.1361272560416	47.2118869583017	0.2	TRUE	TRUE	2
MZB1	4	2.18076946084755	1.92104409080409	477591629.5	0.879584125741834	0	0	85.484857754665	19.3367770834086	0.2	TRUE	TRUE	3
SSR4	4	2.68492746198384	1.95308255409488	475125769.5	0.875042732680627	0	0	91.8017742428877	45.1239629616251	0.2	TRUE	TRUE	4
IGKV3-20	4	1.53944351517116	1.43600149875734	466269925.5	0.858732857629842	0	0	80.4374426430101	15.0537634408602	0.2	TRUE	TRUE	5
IGKV4-1	4	1.25982393560008	1.16922185123557	456884132.5	0.841446971487026	0	0	76.8124808810034	13.9652494310588	0.2	TRUE	TRUE	6
IGKV1-39	4	1.35744447266252	1.25739083744857	450197756	0.829132621182582	0	0	75.0841235851943	14.4721790750039	0.2	TRUE	TRUE	7
IGHA1	4	4.78384384353277	3.2670552544711	446198283	0.82176676142952	0	0	96.5126950137657	71.0905609941119	0.2	TRUE	TRUE	8
IGKV3-15	4	0.998786252415445	0.94783980226912	445554560	0.820581211898915	0	0	70.1437748546956	8.5575985261713	0.2	TRUE	TRUE	9
IGKV1-5	4	1.17384097460661	1.08913370486365	445042438	0.819638032927971	0	0	72.973386356684	12.9971462630495	0.2	TRUE	TRUE	10
IGHA2	4	4.38142693468765	3.10532168979144	443083571.5	0.816030373640367	0	0	95.0290608748853	66.7593830148467	0.2	TRUE	TRUE	11
TXNDC5	4	1.33302343377983	1.15833172077877	442741336	0.815400075924764	0	0	73.309880697461	15.7304723717324	0.2	TRUE	TRUE	12
IGKV1D-39	4	1.121176043057	1.05641528089219	440713145	0.811664741179806	0	0	69.1495870296727	10.0290190128719	0.2	TRUE	TRUE	13
IGKV3D-20	4	0.915029662793711	0.881863735498399	439117338	0.808725731326519	0	0	65.7846436219027	5.69543281677082	0.2	TRUE	TRUE	14
BLOC1S5-TXNDC5	4	0.899449295601731	0.79214964756363	433753256	0.798846660830001	0	0	68.6142551238911	11.8448145070982	0.2	TRUE	TRUE	15
FKBP11	4	1.19227159139382	1.00467876597083	433095638.5	0.79763552169338	0	0	71.3215050474151	16.0182542836157	0.2	TRUE	TRUE	16
XBP1	4	1.77574202016609	1.25346409376346	426263141	0.785052059235165	0	0	80.2691954726216	34.3387638622982	0.2	TRUE	TRUE	17
IGKV3-11	4	0.853492210658989	0.809934819181214	426115698	0.78478051234397	0	0	62.3738146222086	6.85498922322966	0.2	TRUE	TRUE	18
DERL3	4	1.03499815849191	0.924190129715526	425173567	0.783045382536865	0	0	64.2245334964821	9.77736035352623	0.2	TRUE	TRUE	19
HSP90B1	4	2.30101697950645	1.30311685186219	417018050	0.768025305032726	0	0	88.3297644539615	52.4882900456357	0.2	TRUE	TRUE	20
IGKV2D-28	4	0.613481089869359	0.588522852078132	413858156.5	0.762205705211547	0	0	56.1486693178342	4.63100097532782	0.2	TRUE	TRUE	21
HERPUD1	4	1.60226962847381	1.05353389556448	411125196.5	0.757172392054857	0	0	77.8219639033344	37.2394610410721	0.2	TRUE	TRUE	22
IGKJ1	4	0.511910096580133	0.500110569279928	410694117	0.756378469670728	0	0	52.9519730804528	2.10598562294549	0.2	TRUE	TRUE	23
IGKV2-28	4	0.587636715503893	0.562298152967841	408330803.5	0.752025937276206	0	0	54.2979504435607	4.82125010535949	0.2	TRUE	TRUE	24
SEC11C	4	0.904448512732554	0.697354284461912	407831361.5	0.751106111157418	0	0	66.3199755276843	19.6028850437693	0.2	TRUE	TRUE	25
IGKV1-9	4	0.606794261420385	0.581083340984417	406162160.5	0.748031931017767	0	0	53.2884674212297	4.63822562583535	0.2	TRUE	TRUE	26
CD79A	4	0.985768653033411	0.796858055891669	405829345	0.747418982187597	0	0	61.3490364025696	12.62026032824	0.2	TRUE	TRUE	27
IGHG2	4	2.36394833218504	1.74912786233759	402016985.5	0.740397730786412	0	0	81.7987152034261	47.8163493840985	0.2	TRUE	TRUE	28
IGKV2-30	4	0.482668168228707	0.462728078656943	399743949.5	0.736211463148236	0	0	50.3823799327011	3.78812508278245	0.2	TRUE	TRUE	29
IGKJ4	4	0.409720576310844	0.399290502513154	394928329	0.727342498355383	0	0	47.0786173141634	1.86395983094318	0.2	TRUE	TRUE	30
IGHG3	4	2.47116310510616	1.68595783172516	393724529	0.725125450766679	0	0	87.7179565616397	57.2469265132633	0.2	TRUE	TRUE	31
IGKV1-12	4	0.505347085756161	0.48207939335092	392183574.5	0.722287463178602	0	0	48.1033955338024	4.45881347156498	0.2	TRUE	TRUE	32
PRDX4	4	0.71605287721825	0.571874276632662	391517026	0.721059875751555	0	0	56.745182012848	14.6299172777517	0.2	TRUE	TRUE	33
IGLL5	4	1.38983648662542	0.661054339507219	391154128	0.720391523753013	0	0	83.6647292750076	48.9409866464377	0.2	TRUE	TRUE	34
PIM2	4	1.02361270594522	0.688464793434167	391139254	0.72036413019442	0	0	66.3046803303763	24.5036063047117	0.2	TRUE	TRUE	35
IGKV1-33	4	0.510142055500922	0.483090487262697	389753561	0.717812088888278	0	0	47.5221780360967	4.62136810798444	0.2	TRUE	TRUE	36
IGHJ4	4	0.580884535886072	0.526505814271825	389318173.5	0.71701023242788	0	0	49.0058121749771	6.52385940830112	0.2	TRUE	TRUE	37
IGHG1	4	3.31682243565103	2.10195245455863	389077118.5	0.716566279606403	0	0	93.0712756194555	71.9322327782394	0.2	TRUE	TRUE	38
ANKRD28	4	0.750098104774112	0.590539935734188	388739450.5	0.715944393890185	0	0	55.8580605689813	14.0712109718359	0.2	TRUE	TRUE	39
SSR3	4	0.856939638666397	0.591978626803776	388182661	0.714918950445767	0	0	63.6892015907005	24.0797601416032	0.2	TRUE	TRUE	40
IGKJ5	4	0.326549573094997	0.314532709635473	387680134	0.713993442659085	0	0	44.4784337717957	1.72428325446423	0.2	TRUE	TRUE	41
SLAMF7	4	0.952911518440808	0.613564549102927	386533603.5	0.711881868742819	0	0	66.6717650657694	28.4904092764513	0.2	TRUE	TRUE	42
FCRL5	4	0.498807075089651	0.440707078215231	386299408.5	0.711450550035362	0	0	47.8739675741817	5.79176149020458	0.2	TRUE	TRUE	43
IGKV1-6	4	0.291035248408005	0.279858670764218	385678236	0.710306531931613	0	0	44.1878250229428	2.33958265602235	0.2	TRUE	TRUE	44
UBE2J1	4	0.894047581154178	0.61686267378754	385221976.5	0.709466235350538	0	0	61.6702355460386	22.0086936627774	0.2	TRUE	TRUE	45
IGKV1-17	4	0.348177183084208	0.334570918247388	384518710.5	0.708171025025303	0	0	44.0501682471704	2.7814904453997	0.2	TRUE	TRUE	46
POU2AF1	4	0.538140714124996	0.445913410113767	384185140	0.707556685705908	0	0	50.6423982869379	9.77133981143662	0.2	TRUE	TRUE	47
IGKV2-24	4	0.393733325388211	0.377470253422485	383858111	0.706954393916669	0	0	43.8360354848578	2.72489734975737	0.2	TRUE	TRUE	48
ITM2C	4	0.823730119607086	0.580550396705116	383638399.5	0.706549749580994	0	0	58.8406240440502	18.5577189370131	0.2	TRUE	TRUE	49
IGHG4	4	2.25214247512794	1.48832804006987	381341512.5	0.70231955537525	0	0	84.3683083511777	55.9669592650122	0.2	TRUE	TRUE	50
IGLC2	5	6.63975721303523	5.50489508703209	368921695.5	0.979192607065031	0	0	99.7739602169982	70.1043880558459	0.2	TRUE	TRUE	1
IGLC3	5	5.71736603092108	4.91737200946654	366740555	0.973403420149158	0	0	99.3444846292948	60.262085647523	0.2	TRUE	TRUE	2
IGLC7	5	1.66513312790618	1.6027175366993	352191095	0.934786218063822	0	0	90.3028933092224	9.20705000998086	0.2	TRUE	TRUE	3
IGLL5	5	3.94117414586563	3.32851812078118	351711198.5	0.933512475937272	0	0	98.1690777576854	49.0494698401888	0.2	TRUE	TRUE	4
JCHAIN	5	4.68215214838521	3.72049205233559	344316458.5	0.913885344143479	0	0	96.4737793851718	48.3320221222832	0.2	TRUE	TRUE	5
MZB1	5	2.30141955846942	2.00027560082242	332610767	0.882816077366286	0	0	86.8896925858951	20.9057924215915	0.2	TRUE	TRUE	6
SSR4	5	2.7795689383369	2.00415907115845	331429606	0.87968103778184	0	0	92.992766726944	46.220776628348	0.2	TRUE	TRUE	7
IGLC1	5	2.67320607418665	2.37231698661024	330007371	0.875906139166507	0	0	90.6871609403255	32.3544262179585	0.2	TRUE	TRUE	8
IGLV2-14	5	1.54651373395978	1.47990221627343	324204173.5	0.860503282249576	0	0	78.3001808318264	11.0505736059087	0.2	TRUE	TRUE	9
IGLJ3	5	1.24120423827911	1.2237341410322	323835249.5	0.859524083525903	0	0	73.4403254972875	2.91558540680812	0.2	TRUE	TRUE	10
IGLC6	5	0.515428100196669	0.508898889801826	320006320	0.849361332174856	0	0	70.7956600361664	1.13899228538215	0.2	TRUE	TRUE	11
AC245060.7	5	1.52198964169191	1.45658816858683	315927343.5	0.838534905640686	0	0	73.5533453887884	10.086539929312	0.2	TRUE	TRUE	12
IGLV1-44	5	1.12301412205015	1.08927915400056	315582788.5	0.837620387159278	0	0	71.4511754068716	6.52513415450372	0.2	TRUE	TRUE	13
IGLV2-11	5	1.24246950159522	1.19155325026477	315491679.5	0.837378565492715	0	0	72.875226039783	8.53304838955885	0.2	TRUE	TRUE	14
IGLV1-51	5	1.48596945399742	1.42658897038373	312721538	0.830026051096271	0	0	71.5189873417722	9.2622382959736	0.2	TRUE	TRUE	15
IGLV2-23	5	1.08220433010516	1.04171268632306	307647602.5	0.816558802650524	0	0	67.9475587703436	7.03709357350023	0.2	TRUE	TRUE	16
IGHA1	5	4.91581554971821	3.32478448470117	307087390	0.815071885656819	0	0	96.1573236889693	71.7400749151627	0.2	TRUE	TRUE	17
IGHA2	5	4.47864302320878	3.13050454701961	305558443	0.811013751865134	0	0	95.6600361663653	67.4283432946233	0.2	TRUE	TRUE	18
IGLV1-47	5	1.05106475173734	1.01485966685981	304745444.5	0.808855889829734	0	0	66.0262206148282	6.5357021241619	0.2	TRUE	TRUE	19
TXNDC5	5	1.30968317766441	1.10502574538643	303184821.5	0.804713681543652	0	0	73.0334538878843	17.1741249134014	0.2	TRUE	TRUE	20
FKBP11	5	1.26362333034754	1.05479791779011	302466540.5	0.802807218861802	0	0	73.1464737793852	17.2962436738959	0.2	TRUE	TRUE	21
DERL3	5	1.1457954138047	1.01780185989752	300993644	0.798897854404889	0	0	68.0379746835443	10.9308032831159	0.2	TRUE	TRUE	22
IGLJ2	5	1.08996787741224	1.07209572340072	300703508	0.798127774928109	0	0	61.3924050632912	2.77350492584808	0.2	TRUE	TRUE	23
IGLV3-1	5	0.986972808186976	0.925910915062784	299604969.5	0.795212032127137	0	0	65.1446654611212	8.12794288599509	0.2	TRUE	TRUE	24
IGLV1-40	5	1.08439327518183	1.0358675911125	297874976.5	0.790620281691917	0	0	64.1500904159132	8.36983196928244	0.2	TRUE	TRUE	25
BLOC1S5-TXNDC5	5	0.879858859240933	0.751878018132958	295847680	0.785239427788928	0	0	67.6084990958409	13.3062480185057	0.2	TRUE	TRUE	26
IGLV2-8	5	0.919748152791017	0.888409895820783	295673883.5	0.784778136815776	0	0	60.872513562387	5.90984347662717	0.2	TRUE	TRUE	27
IGLV6-57	5	0.866041956288587	0.833386531079385	291571333.5	0.773889141456829	0	0	58.5216998191682	5.63155360896164	0.2	TRUE	TRUE	28
XBP1	5	1.72444171058837	1.16838414204317	291298740.5	0.773165624641218	0	0	80.1989150090416	35.4825452367812	0.2	TRUE	TRUE	29
IGLV1-36	5	0.661963496458205	0.652195159472224	288942011	0.766910389095571	0	0	54.7920433996383	1.8294329697169	0.2	TRUE	TRUE	30
HSP90B1	5	2.31410779059062	1.28454044506301	288470457	0.765658789647059	0	0	88.6980108499096	53.3588530230264	0.2	TRUE	TRUE	31
IGLV3-25	5	0.760485007649833	0.736203332706815	288316953.5	0.76525136038987	0	0	56.5325497287523	4.65695196270681	0.2	TRUE	TRUE	32
IGLV3-19	5	0.646162832796976	0.628445807013902	285215308	0.75701896749896	0	0	53.9783001808318	3.34065263083734	0.2	TRUE	TRUE	33
HERPUD1	5	1.5809317542613	1.00493571569412	281435932.5	0.746987742461064	0	0	77.9385171790235	38.2407853175675	0.2	TRUE	TRUE	34
IGLV3-21	5	0.559213410603128	0.531551309216104	280940572	0.745672955758767	0	0	53.503616636528	5.46364031328159	0.2	TRUE	TRUE	35
SEC11C	5	0.914937974041013	0.691078230458277	279291612.5	0.741296284580453	0	0	65.3028933092224	20.8153775700715	0.2	TRUE	TRUE	36
CD79A	5	0.973150272754689	0.763803786265365	276940519.5	0.735056009442928	0	0	60.1039783001808	13.8945316628113	0.2	TRUE	TRUE	37
IGHG2	5	2.19954208127156	1.53276254991827	274853638	0.729517004929107	0	0	82.3915009041591	48.6290994915632	0.2	TRUE	TRUE	38
IGHJ4	5	0.577637102902388	0.510020238727516	271591923	0.720859755292367	0	0	50.8815551537071	7.48094829914399	0.2	TRUE	TRUE	39
PRDX4	5	0.723630434539376	0.565649841219704	270453698	0.717838676513939	0	0	57.1654611211573	15.6535115014736	0.2	TRUE	TRUE	40
FKBP2	5	0.620920799839645	0.458701872047445	269142049	0.714357295452509	0	0	59.2676311030741	18.0183882672052	0.2	TRUE	TRUE	41
IGHG3	5	2.48456960573834	1.65821025726051	268036579	0.711423155052159	0	0	87.3643761301989	58.0216760799878	0.2	TRUE	TRUE	42
IGLV4-69	5	0.453294844387904	0.442113151882128	266729193	0.707953088852758	0	0	43.4222423146474	2.31438535514249	0.2	TRUE	TRUE	43
IGHG1	5	3.13757168064865	1.86121334394328	265239377.5	0.703998817956562	0	0	92.2016274864376	72.5021429494029	0.2	TRUE	TRUE	44
IGLL1	5	0.215399563172019	0.213000168361177	265139788	0.703734487332122	0	0	41.2070524412297	0.468513321512864	0.2	TRUE	TRUE	45
IGLV7-46	5	0.454345123037693	0.439498428244749	264858585	0.702988117839508	0	0	43.0605786618445	3.12459636227	0.2	TRUE	TRUE	46
SSR3	5	0.83820918484851	0.557580496356912	264412431	0.701803935115257	0	0	62.3417721518987	25.1329802848655	0.2	TRUE	TRUE	47
IGLV10-54	5	0.380372469504266	0.371998506262293	264011897.5	0.700740838401602	0	0	41.5687160940325	1.68148139450231	0.2	TRUE	TRUE	48
ANKRD28	5	0.705458995777085	0.528922974355905	263636424.5	0.699744257310717	0	0	54.0461121157324	15.2026114627244	0.2	TRUE	TRUE	49
IGHM	5	1.60912854086952	0.987652947042755	263418331.5	0.699165394490077	0	0	79.1591320072333	46.2395641299625	0.2	TRUE	TRUE	50
TPSAB1	6	4.62155228349522	4.53790154296503	274416529	0.977979951549429	0	0	96.2153846153846	13.9013400975248	0.2	TRUE	TRUE	1
TPSB2	6	4.89946420784852	4.73868312807018	274405048.5	0.977939036744207	0	0	96.4923076923077	21.1091420827687	0.2	TRUE	TRUE	2
CPA3	6	4.26427040767135	4.21629010960051	274332585	0.97768078754006	0	0	96	9.29497202821502	0.2	TRUE	TRUE	3
MS4A2	6	2.52909453510172	2.50582090257352	261874992.5	0.933283769058813	0	0	87.4153846153846	4.71871851002467	0.2	TRUE	TRUE	4
GATA2	6	2.54583208069101	2.51576461821963	261538362	0.932084067709628	0	0	87.3538461538462	4.4083069831011	0.2	TRUE	TRUE	5
VWA5A	6	1.88936186882365	1.86296713048672	247720009	0.882837499922041	0	0	77.8461538461538	3.7990664489153	0.2	TRUE	TRUE	6
KIT	6	1.99676030991298	1.97923887765398	246805827.5	0.87957949216888	0	0	76.7692307692308	2.38715730219952	0.2	TRUE	TRUE	7
SLC18A2	6	1.67497976369861	1.66676692385506	242544075.5	0.864391237912973	0	0	73.4461538461539	1.63197702028099	0.2	TRUE	TRUE	8
FOSB	6	3.34656085672794	2.13278025147352	238437663.5	0.849756592458354	0	0	92.3076923076923	60.3808332464644	0.2	TRUE	TRUE	9
VIM	6	3.44852606937862	1.92400575190626	238264023.5	0.849137765161741	0	0	95.4769230769231	68.9032512132689	0.2	TRUE	TRUE	10
CLU	6	1.71955559935625	1.59358190468422	235301876	0.838581109266818	0	0	74.3076923076923	13.7704576253518	0.2	TRUE	TRUE	11
HDC	6	1.34035028096751	1.33239438765477	227747170	0.811657253642034	0	0	63.0769230769231	1.64008478404392	0.2	TRUE	TRUE	12
HPGDS	6	1.32639532930738	1.31820297210845	227268304.5	0.809950647774686	0	0	62.6461538461539	1.3771615877318	0.2	TRUE	TRUE	13
LMO4	6	1.57204370999316	1.32996449751105	226429905.5	0.806962717651136	0	0	74.0923076923077	23.4522858102552	0.2	TRUE	TRUE	14
TPSD1	6	0.826794126740126	0.823505554618627	224760215.5	0.801012189265499	0	0	60.6153846153846	0.786453085004112	0.2	TRUE	TRUE	15
CD9	6	1.56486706686167	1.34764035461105	224325241	0.799462004435214	0	0	70.4923076923077	15.2368046144758	0.2	TRUE	TRUE	16
NR4A1	6	2.19900107848848	1.56841804673152	222142344.5	0.791682483933709	0	0	80.2769230769231	39.9527433197818	0.2	TRUE	TRUE	17
SIGLEC6	6	1.04794681928542	1.02308338389701	221468802	0.789282078010943	0	0	60.2769230769231	4.63416611649698	0.2	TRUE	TRUE	18
EEF1A1	6	4.5970674166581	1.46978296384615	220127633.5	0.784502351696973	0	0	98.8615384615385	87.056534278467	0.2	TRUE	TRUE	19
ANXA1	6	1.96871756842265	1.39993386888654	218334879.5	0.778113241403766	0	0	77.9384615384615	32.2503677449993	0.2	TRUE	TRUE	20
ACSL4	6	1.45033456927192	1.27456335925499	218275563.5	0.777901847946464	0	0	64.9230769230769	15.1974240476273	0.2	TRUE	TRUE	21
LTC4S	6	1.09244616328889	1.07422118805043	217178922	0.773993579720255	0	0	56.2769230769231	2.50298249881279	0.2	TRUE	TRUE	22
UBB	6	3.21062349381367	1.34565185921387	216799595	0.772641714355464	0	0	94.5538461538461	73.9509132816753	0.2	TRUE	TRUE	23
RGS1	6	2.94305365492341	1.76899951166252	214571417	0.764700817280407	0	0	83.8153846153846	51.5653775322284	0.2	TRUE	TRUE	24
RHEX	6	1.02357184210302	1.02013891568975	212285073.5	0.756552626960007	0	0	51.7230769230769	0.756338533884661	0.2	TRUE	TRUE	25
PTMA	6	3.26712802445055	1.25365898710297	210120328	0.748837793939848	0	0	97.2	75.1184312635371	0.2	TRUE	TRUE	26
LAPTM4A	6	1.37911555938015	1.04573164892903	209237395	0.745691151222268	0	0	66.9846153846154	26.2876866233481	0.2	TRUE	TRUE	27
RPL34	6	2.75185545885134	1.15632915680926	208699175	0.743773014689308	0	0	92.9230769230769	68.2789534035234	0.2	TRUE	TRUE	28
HSP90AB1	6	2.80252902156132	1.24950911431524	208151649	0.741821712947742	0	0	90.7692307692308	66.5184104150017	0.2	TRUE	TRUE	29
CD63	6	1.99027957117331	1.09546824063804	206192314	0.734838932590627	0	0	81.4461538461539	50.3133071568389	0.2	TRUE	TRUE	30
PTGS1	6	0.898056246331386	0.864663127673227	206115063.5	0.734563623225981	0	0	49.6	3.83960526772994	0.2	TRUE	TRUE	31
RPL37A	6	2.53630535117492	1.01722811239012	205615111	0.732781866407218	0	0	93.6923076923077	70.0533954156387	0.2	TRUE	TRUE	32
CAPG	6	1.22644929939291	0.975817153131703	204771020.5	0.729773652618852	0	0	59.9692307692308	19.5883572512364	0.2	TRUE	TRUE	33
MT-ND4	6	4.30270319750099	1.03513803438728	204277283.5	0.72801404692346	0	0	99.2	92.7377601723479	0.2	TRUE	TRUE	34
ARHGEF6	6	0.988130151464025	0.870383371100879	203828358	0.726414142791084	0	0	53.5384615384615	11.4435294253912	0.2	TRUE	TRUE	35
MT-ND2	6	3.54776078028405	1.04331056370137	203522400.5	0.725323755480537	0	0	98.5230769230769	86.2411248943095	0.2	TRUE	TRUE	36
EEF1A1P5	6	1.23495841091368	0.572210682704887	203170050.5	0.724068032156638	0	0	88.9846153846154	57.2628189536352	0.2	TRUE	TRUE	37
IL1RL1	6	0.795253412069481	0.786531199784721	202860145.5	0.722963576539517	0	0	45.4461538461539	1.22311407623614	0.2	TRUE	TRUE	38
EEF1A1P6	6	1.22800790561377	0.565946473636469	202461945	0.721544448810163	0	0	89.1692307692308	57.2269131426851	0.2	TRUE	TRUE	39
FOXP1	6	1.10149042184338	0.833564016967715	202371237	0.72122117890449	0	0	62.5538461538462	25.8915644509307	0.2	TRUE	TRUE	40
AHNAK	6	1.40165345322773	0.913873055642251	202121136	0.720329855904546	0	0	70.1230769230769	33.9344661037562	0.2	TRUE	TRUE	41
NR4A2	6	2.02427388522875	1.19927579701477	202025043	0.719987394654756	0	0	75.2923076923077	44.3251444919328	0.2	TRUE	TRUE	42
PALM2AKAP2	6	1.0152064501855	0.84713656739095	201592340.5	0.718445306896678	0	0	54.9846153846154	15.4881452911266	0.2	TRUE	TRUE	43
BMP2K	6	0.945086555385921	0.846894975950016	201386464.5	0.717711595260433	0	0	50.2769230769231	8.8976916038315	0.2	TRUE	TRUE	44
MT-ND5	6	2.97345061938808	1.04137132408021	201212177	0.717090460369518	0	0	94.7692307692308	76.3172220484844	0.2	TRUE	TRUE	45
SLC45A3	6	0.682206599690266	0.675951286718356	201068468.5	0.716578304515133	0	0	44	0.949766612228824	0.2	TRUE	TRUE	46
GCSAML	6	0.80813355034246	0.79951208865624	200542663.5	0.71470441320728	0	0	43.9692307692308	1.58448868966955	0.2	TRUE	TRUE	47
CTSD	6	1.62557402641229	0.950348217015293	199579221.5	0.71127084831265	0	0	73.6	43.6579913594403	0.2	TRUE	TRUE	48
AC011295.1	6	1.52327600950844	0.705059562106918	199296185	0.710262148058458	0	0	85.0153846153846	56.9720977101359	0.2	TRUE	TRUE	49
BHLHE40	6	1.43345584268589	0.943868634334213	198681847	0.708072738223473	0	0	65.6307692307692	32.1843473829297	0.2	TRUE	TRUE	50
IGFBP7	7	3.53814134424386	3.36313712301732	240746406	0.944128389071505	0	0	92.7964661909616	16.362356308573	0.2	TRUE	TRUE	1
COL3A1	7	3.08844927662346	3.04825305879861	239908471.5	0.940842284980579	0	0	89.2966360856269	7.65546373666959	0.2	TRUE	TRUE	2
CALD1	7	2.71087818866979	2.6553907758691	239336006.5	0.938597265139037	0	0	89.1607203533809	6.7702322145792	0.2	TRUE	TRUE	3
