compartment_sheet	cluster	rank	gene	gene_source	avg_log2FC	pvalue	p_val_adj	pct_exp_in_cluster	pct_exp_in_other_cluster	source_title	source_file	source_sha256
Fibroblast markers	Myofibroblast	5	MCAM	"MCAM"	3.51296667912468	0	0	0.927	0.065	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	6	TAGLN	"TAGLN"	3.16048619266527	0	0	0.961	0.413	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	7	PLN	"PLN"	3.00513126683177	0	0	0.721	0.071	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	8	MYL9	"MYL9"	2.71431595511598	0	0	0.972	0.615	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	9	TINAGL1	"TINAGL1"	2.57917971915717	0	0	0.769	0.031	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Fibroblast markers	Myofibroblast	10	TPM2	"TPM2"	2.55175172794431	0	0	0.962	0.562	Supplementary Table 2. Marker genes for fibroblast clusters,related to Figure S2 and Figures 6.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	1	CXCL10	"CXCL10"	1.9210695588512	9.25301171422108e-29	2.31658401277239e-24	0.258	0.141	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	2	CCL2	"CCL2"	1.10931988101008	6.72493653815618e-13	1.68365511169278e-08	0.281	0.193	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	3	GBP1	"GBP1"	0.807889702136821	2.25606806270712e-33	5.64829200179355e-29	0.601	0.435	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	4	GPR183	"GPR183"	0.777843146601887	4.07047882185761e-73	1.01908507784027e-68	0.672	0.42	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	5	CALHM6	"CALHM6"	0.766140460423232	1.77841151807967e-83	4.45243107666427e-79	0.691	0.4	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	6	DUSP1	"DUSP1"	0.674337324897226	7.11870741073345e-67	1.78223958735123e-62	0.946	0.818	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	7	CLEC5A	"CLEC5A"	0.645592261028974	1.06845119286218e-72	2.67497440644975e-68	0.374	0.152	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	8	ALOX5AP	"ALOX5AP"	0.611460807770862	2.66928929278611e-44	6.68283267341931e-40	0.664	0.468	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	9	ATF3	"ATF3"	0.607438198555773	1.74317101941171e-45	4.36420296419915e-41	0.558	0.352	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CALHM6+Mac	10	GBP5	"GBP5"	0.597978356190827	1.26117238671264e-24	3.15747118737378e-20	0.402	0.267	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	1	CCL19	"CCL19"	4.22015862989477	0	0	0.686	0.038	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	2	BIRC3	"BIRC3"	4.03390437346797	8.22453012319481e-182	2.05909336164305e-177	0.957	0.251	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	3	FSCN1	"FSCN1"	3.67205360265763	5.40824710408402e-282	1.35400874497847e-277	0.816	0.089	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	4	TXN	"TXN"	3.56139514956854	1.4768317778211e-83	3.69739603895289e-79	0.937	0.723	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	5	CCL17	"CCL17"	3.41580899480708	1.04012815539882e-256	2.60406484985649e-252	0.348	0.01	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	6	CCL22	"CCL22"	3.24287760077537	0	0	0.556	0.007	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	7	CCR7	"CCR7"	3.17520300921671	0	0	0.807	0.008	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	8	LAMP3	"LAMP3"	3.16233087641322	0	0	0.821	0.036	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	9	MARCKSL1	"MARCKSL1"	3.04259932237143	2.17924370106427e-104	5.45595452998451e-100	0.807	0.281	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CCL19+mDC	10	EBI3	"EBI3"	2.69793490603933	7.82470959195008e-146	1.95899429344062e-141	0.594	0.088	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	1	DNASE1L3	"DNASE1L3"	1.86550080377008	5.01254799826014e-161	1.25494151684441e-156	0.317	0.04	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	2	FCER1A	"FCER1A"	1.79094735059636	0	0	0.329	0.013	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	3	CLEC10A	"CLEC10A"	1.76377236451085	4.41139132584752e-106	1.10443593233919e-101	0.66	0.341	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	4	CD1C	"CD1C"	1.71246507495622	4.22690117358052e-247	1.05824697781762e-242	0.443	0.056	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	5	LTB	"LTB"	1.60785242639674	7.75013521179216e-113	1.94032385162429e-108	0.398	0.099	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	6	CD1E	"CD1E"	1.59635153376468	8.83935227793283e-198	2.21302023630326e-193	0.42	0.064	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	7	PPA1	"PPA1"	1.42488738386106	6.96494774146421e-121	1.74374431655298e-116	0.807	0.482	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	8	LGALS2	"LGALS2"	1.32153160731828	7.47482212792273e-106	1.87139646794674e-101	0.723	0.376	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	9	JAML	"JAML"	1.3167665315662	1.67993242029078e-121	4.20587880744e-117	0.773	0.423	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	CD1C+cDC	10	RUNX3	"RUNX3"	1.28036107875053	5.317357485913e-94	1.33125362017318e-89	0.438	0.141	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	1	S100A8	"S100A8"	3.03925243640935	0	0	0.933	0.385	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	2	S100A9	"S100A9"	2.62145396609036	3.72272471129447e-307	9.32021358719685e-303	0.975	0.646	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	3	S100A12	"S100A12"	2.55312764671565	0	0	0.703	0.131	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	4	VCAN	"VCAN"	2.53315932116084	0	0	0.886	0.251	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	5	FCN1	"FCN1"	2.27439858782589	0	0	0.965	0.371	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	6	MNDA	"MNDA"	1.77851858009539	1.74958560683724e-255	4.38026252527771e-251	0.931	0.659	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	7	CD55	"CD55"	1.58034773159138	6.69738128387829e-168	1.67675637823177e-163	0.708	0.349	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	8	CLEC12A	"CLEC12A"	1.37888762219419	1.78026551049053e-139	4.45707273206409e-135	0.693	0.374	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	9	CFP	"CFP"	1.36503531531237	5.77294236492133e-221	1.4453138504817e-216	0.67	0.214	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FCN1+Mono	10	CSF3R	"CSF3R"	1.34460771618711	3.97859138686289e-155	9.96080139614993e-151	0.601	0.249	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	1	SELENOP	"SELENOP"	2.76553775854635	0	0	0.832	0.168	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	2	RNASE1	"RNASE1"	2.22948476854106	0	0	0.742	0.241	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	3	FOLR2	"FOLR2"	2.05896045889465	0	0	0.77	0.208	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	4	C1QA	"C1QA"	1.89592890437637	0	0	0.994	0.441	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	5	C1QC	"C1QC"	1.85777306494439	0	0	0.984	0.396	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	6	C1QB	"C1QB"	1.8424747581949	0	0	0.985	0.415	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	7	SLC40A1	"SLC40A1"	1.83997167528461	0	0	0.65	0.126	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	8	MS4A4A	"MS4A4A"	1.58941001455381	0	0	0.809	0.351	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
Myeloid cell markers	FOLR2+Mac	9	SLCO2B1	"SLCO2B1"	1.58886713805783	0	0	0.811	0.26	Supplementary Table 2. Marker genes for myeloid cell clusters, related to Figure S2 and Figures 5.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
