gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
DCN	16	3.29450236423317	3.26806411040277	1075274423.5	0.925821725716952	0	0	85.5761482675262	1.76518357054323	TRUE	TRUE	5
COL3A1	16	3.12751540359895	3.0754002137515	1072228245.5	0.923198936863087	0	0	85.6970185334408	3.06278582724281	TRUE	TRUE	6
LUM	16	3.0670886886561	3.04434756971835	1066677419.5	0.918419621746722	0	0	84.0652699435939	1.50446638457922	TRUE	TRUE	7
COL6A1	16	2.08620446522674	2.03260070375246	1050320522.5	0.904336174510414	0	0	82.3730862207897	4.37406505107492	TRUE	TRUE	8
C1R	16	2.13554149381565	2.1095824265032	1043095417.5	0.898115288908194	0	0	80.3182917002417	2.14130016668804	TRUE	TRUE	9
MMP2	16	2.1489272594619	2.11609306044742	1025339696	0.882827440186775	0	0	77.4576954069299	2.46527332564004	TRUE	TRUE	10
ACTA2	17	3.72646018146357	3.6824112167634	919777839.5	0.968764926006442	0	0	94.1613062840178	3.46627386203021	TRUE	TRUE	1
MYL9	17	3.01525610902323	2.95731577863417	912046992.5	0.960622336458956	0	0	92.8005937654627	4.19469373158728	TRUE	TRUE	2
CALD1	17	2.79509697533445	2.67369425117881	909349601.5	0.957781283239033	0	0	93.6665017318159	6.53449244759294	TRUE	TRUE	3
TAGLN	17	3.51783082361019	3.46318067857443	908163700	0.956532220987736	0	0	91.9841662543295	3.81622192326686	TRUE	TRUE	4
TPM2	17	2.92856361414239	2.88230922260973	905444987	0.953668710164612	0	0	91.3904007916873	3.36324779047392	TRUE	TRUE	5
C11orf96	17	3.00697404194868	2.94943673588061	890947285.5	0.938398865515446	0	0	88.7679366650173	3.34877305314783	TRUE	TRUE	6
IGFBP7	17	3.1875730984953	2.9213738145564	885104909	0.932245325829383	0	0	92.627412172192	10.2779149566609	TRUE	TRUE	7
MCAM	17	2.14374737589475	2.07227370111576	870080134	0.916420335906761	0	0	85.3537852548243	4.09379629787307	TRUE	TRUE	8
MYH11	17	2.54484929470881	2.53057665330034	864497251	0.910540110265168	0	0	82.4344383968333	1.08603102702519	TRUE	TRUE	9
VIM	17	3.54140628138769	2.73716954302549	864360334.5	0.91039590163424	0	0	94.9777337951509	30.9772150605385	TRUE	TRUE	10
ACTB	18	4.45430389752187	1.87782456029449	802298300.5	0.887352405763351	0	0	99.089963598544	84.7299734567481	TRUE	TRUE	1
HMGB1	18	3.04736724975219	1.76217268046863	794106580	0.878292255830981	0	0	96.3598543941758	63.4992002994623	TRUE	TRUE	2
ACTG1	18	3.68752911518985	1.73317704924305	780476081	0.863216745797035	0	0	96.8278731149246	75.9736779418771	TRUE	TRUE	3
HMGN2	18	2.33443850883231	1.74730230399947	779751336.5	0.862415168908192	0	0	87.5455018200728	38.4741033145035	TRUE	TRUE	4
GAPDH	18	3.39316977867777	1.69868954404104	779614553	0.862263884569539	0	0	97.9199167966719	69.2749098210032	TRUE	TRUE	5
PFN1	18	2.89665329791447	1.66948329836694	774750666.5	0.856884362533353	0	0	93.1357254290172	58.8124447015586	TRUE	TRUE	6
CORO1A	18	2.1096521998162	1.72327564928933	768872456.5	0.850382985449752	0	0	82.7873114924597	18.7295821139318	TRUE	TRUE	7
HMGN1	18	2.22151330931638	1.56275047152668	768206301.5	0.849646209313628	0	0	85.7254290171607	42.5142925202477	TRUE	TRUE	8
PTMA	18	3.77801091272157	1.52988768970562	766134373.5	0.847354629867152	0	0	99.0639625585023	80.9131048798748	TRUE	TRUE	9
H3F3A	18	3.07951398905277	1.37256859061574	757535264.5	0.837843902929533	0	0	95.7358294331773	73.0092561083509	TRUE	TRUE	10
MT-CYB	19	6.48644257395772	0.942809458925966	640683465.5	0.834152853569359	0	0	99.9079472230746	99.8548849050599	TRUE	TRUE	1
MT-CO2	19	7.24156317514882	0.969667616055433	639023625.5	0.831991785979784	0	0	99.9693157410249	99.9927866765673	TRUE	TRUE	2
MT-ATP6	19	6.74467039379325	0.823675144795963	627166382.5	0.81655397055841	0	0	99.9079472230746	99.9108942399491	TRUE	TRUE	3
MT-CO3	19	7.56407760231573	1.00551953780143	624308592.5	0.812833203890049	0	0	100	99.9953325554259	TRUE	TRUE	4
MT-ND4	19	6.3536670871069	0.81740733632734	620219586.5	0.80750942669455	0	0	99.9693157410249	99.9024079770871	TRUE	TRUE	5
MT-ND1	19	5.54234589559463	0.840744935385504	594334747.5	0.773808053897013	0	0	99.8158944461491	99.3177044658958	TRUE	TRUE	6
MT-CO1	19	7.05288931766074	0.802961958005796	586179403	0.763190011988897	0	0	99.9693157410249	99.9821788479898	TRUE	TRUE	7
MT-ND5	19	3.99051890795107	0.629246407245348	537770197	0.700162511673413	0	0	98.8339981589445	95.693221597539	TRUE	TRUE	8
MT-ND2	19	4.66899366995916	0.497546798079281	508493650	0.66204522515401	2.80076710500046e-222	4.58205498378076e-220	99.7545259281988	98.8225310278986	TRUE	TRUE	9
