compartment_sheet	cluster	rank	gene	gene_source	avg_log2FC	pvalue	p_val_adj	pct_exp_in_cluster	pct_exp_in_other_cluster	source_title	source_file	source_sha256
T_I_NK cell markers	CD4+Treg	15	TYMP	"TYMP"	1.34177490164722	6.56958116317836e-293	1.64476034001333e-288	0.527	0.189	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	16	PIM2	"PIM2"	1.33362187415118	0	0	0.464	0.124	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	17	TIGIT	"TIGIT"	1.30141158947437	0	0	0.665	0.262	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	18	DNPH1	"DNPH1"	1.28973856558392	0	0	0.539	0.159	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	19	MIR4435-2HG	"MIR4435-2HG"	1.26986223493926	0	0	0.472	0.125	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	20	TBC1D4	"TBC1D4"	1.24938538202893	0	0	0.425	0.088	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	21	PKM	"PKM"	1.24938027359726	4.59518713663936e-235	1.15045105152903e-230	0.671	0.349	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	22	RTKN2	"RTKN2"	1.21891232429056	0	0	0.27	0.036	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	23	ICA1	"ICA1"	1.20028433530174	0	0	0.342	0.061	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	24	IL32	"IL32"	1.19013636139544	0	0	0.993	0.895	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	25	S100A4	"S100A4"	1.18493628392157	0	0	0.957	0.762	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	26	CTSC	"CTSC"	1.16710527218741	1.23185463734872e-234	3.08407127006626e-230	0.675	0.352	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	27	DUSP4	"DUSP4"	1.15908745252499	3.35965272679579e-301	8.41122656680595e-297	0.41	0.113	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	28	CARD16	"CARD16"	1.15874781295102	1.96357758238374e-265	4.91601283525594e-261	0.495	0.175	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	29	CREM	"CREM"	1.15274226127269	4.13715826415584e-231	1.03577894301406e-226	0.39	0.125	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	30	MAF	"MAF"	1.15046080895203	4.76628704728261e-308	1.19328762515767e-303	0.515	0.166	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	31	BIRC3	"BIRC3"	1.12042163386582	4.83729241594312e-214	1.21106452925552e-209	0.542	0.231	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	32	UCP2	"UCP2"	1.11451077671049	6.7003772238342e-205	1.67750644175913e-200	0.558	0.256	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	33	NFKBIA	"NFKBIA"	1.08396504705115	2.07593966924107e-127	5.19732255591194e-123	0.611	0.361	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	34	CD27	"CD27"	1.08281983258128	1.43669615616143e-275	3.59691249656577e-271	0.651	0.276	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	35	GLRX	"GLRX"	1.080072539267	5.66616890939706e-254	1.41858204815665e-249	0.411	0.129	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	36	MAGEH1	"MAGEH1"	1.06970781742971	5.34997202137722e-264	1.339418995272e-259	0.256	0.052	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	37	NAMPT	"NAMPT"	1.05523352540958	1.94250033891728e-285	4.86324384851331e-281	0.38	0.101	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	38	GBP2	"GBP2"	1.01918675200823	8.42063596991302e-212	2.10819042142742e-207	0.49	0.196	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	39	PHLDA1	"PHLDA1"	1.00754380204938	4.65850137589615e-244	1.16630240446936e-239	0.332	0.088	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	40	CORO1B	"CORO1B"	1.001277020258	2.03942889773512e-187	5.10591418836965e-183	0.466	0.19	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	41	ARID5B	"ARID5B"	0.980815941357982	6.45604970757421e-194	1.61633660478828e-189	0.425	0.158	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	42	SH2D2A	"SH2D2A"	0.975871779232361	1.42683146169453e-188	3.57221524749841e-184	0.464	0.19	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	43	PMAIP1	"PMAIP1"	0.92253040363061	7.49327341401517e-191	1.87601593193284e-186	0.281	0.078	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	44	SOCS3	"SOCS3"	0.916955793581446	3.01164467671256e-167	7.53995361261756e-163	0.322	0.107	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	45	RGS1	"RGS1"	0.905295016801594	5.4042284005789e-141	1.35300262236893e-136	0.611	0.34	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	46	PIM3	"PIM3"	0.902691509369009	3.12862492231114e-127	7.83282535549818e-123	0.314	0.123	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	47	CD4	"CD4"	0.898150629618064	7.74756900522918e-263	1.93968137614918e-258	0.374	0.102	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	48	PBXIP1	"PBXIP1"	0.886263737754115	7.47303487374032e-176	1.87094901098963e-171	0.447	0.18	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	49	ENO1	"ENO1"	0.881218379112978	1.26003807131533e-144	3.15463131534505e-140	0.702	0.449	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD4+Treg	50	PHACTR2	"PHACTR2"	0.876806038443598	1.62634476844658e-192	4.07171676228285e-188	0.403	0.143	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8 Trm-mitotic	1	PPIG	"PPIG"	0.255137814264266	5.38421340135293e-26	1.34799166716272e-21	0.466	0.274	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	1	FOS	"FOS"	2.04826248917944	0	0	0.891	0.456	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	2	NR4A2	"NR4A2"	1.90762990756574	0	0	0.597	0.168	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	3	AC020916.1	"AC020916.1"	1.81907515364655	0	0	0.496	0.134	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	4	CD69	"CD69"	1.79954645985944	0	0	0.822	0.451	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	5	FOSB	"FOSB"	1.71133827230463	0	0	0.81	0.342	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	6	DNAJB1	"DNAJB1"	1.67973358661385	3.47386068478521e-300	8.69715761042825e-296	0.691	0.319	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	7	HSPA1A	"HSPA1A"	1.66058037776895	3.55512247480344e-125	8.90060462791788e-121	0.531	0.293	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	8	NR4A1	"NR4A1"	1.65671598862288	0	0	0.38	0.068	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	9	HSPA1B	"HSPA1B"	1.64673484856567	1.53128656028682e-226	3.83372903233407e-222	0.672	0.343	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	10	JUN	"JUN"	1.64319771088469	0	0	0.94	0.669	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	11	ZFP36	"ZFP36"	1.63139131994569	2.39931054716721e-267	6.00691388588784e-263	0.718	0.37	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	12	BTG2	"BTG2"	1.51539964276594	3.16714967335157e-242	7.92927592220299e-238	0.526	0.204	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	13	DUSP1	"DUSP1"	1.43357378497097	3.73009558232372e-297	9.33866729990567e-293	0.863	0.507	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	14	PPP1R15A	"PPP1R15A"	1.43095419646729	0	0	0.685	0.292	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	15	IFNG	"IFNG"	1.37215667166684	1.2632360474111e-93	3.16263776829842e-89	0.338	0.155	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	16	HSP90AA1	"HSP90AA1"	1.37192886795238	1.26026648838895e-240	3.15520318033057e-236	0.933	0.789	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	17	GADD45B	"GADD45B"	1.31909793907945	4.96916403563271e-230	1.24407990796101e-225	0.626	0.287	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	18	JUNB	"JUNB"	1.21162271479557	2.85394082080268e-261	7.1451262389616e-257	0.905	0.616	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	19	TNFAIP3	"TNFAIP3"	1.2100809914163	5.73760110770633e-123	1.43646581332536e-118	0.48	0.245	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	20	JUND	"JUND"	1.20867933183277	0	0	0.959	0.762	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	21	ZNF331	"ZNF331"	1.20004635178558	4.93169528742527e-137	1.23469923215979e-132	0.27	0.087	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	22	SLC2A3	"SLC2A3"	1.16366898668943	2.54878658171519e-146	6.38114208598214e-142	0.566	0.298	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	23	RGS2	"RGS2"	1.10067989150558	1.27410007485274e-208	3.18983694740133e-204	0.34	0.097	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	24	IER5	"IER5"	1.08327240590093	1.22909233652427e-180	3.07715557372217e-176	0.466	0.187	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	25	HSPH1	"HSPH1"	1.08241601207491	1.72789665065561e-120	4.32596205458138e-116	0.301	0.113	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	26	CD160	"CD160"	1.07933547060161	3.48267669639172e-209	8.7192293770863e-205	0.312	0.082	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	27	CITED2	"CITED2"	1.07124472387244	5.62873029382728e-160	1.4092089163626e-155	0.413	0.161	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	28	XCL2	"XCL2"	1.07050713914948	2.58243274611646e-96	6.46537862317716e-92	0.335	0.144	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	29	IER2	"IER2"	1.0634691429262	1.01352781504553e-171	2.537468237748e-167	0.702	0.404	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	30	KLF6	"KLF6"	1.0432773615379	4.56994076474183e-110	1.14413036986077e-105	0.723	0.513	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	31	NFKBIA	"NFKBIA"	1.03973264822791	2.27701812918768e-103	5.70074258823427e-99	0.59	0.365	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	32	DNAJA1	"DNAJA1"	1.02864091714299	1.10776750515854e-143	2.77340672591492e-139	0.537	0.28	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	33	SERTAD1	"SERTAD1"	1.02534367496508	4.00724821772536e-186	1.00325466378972e-181	0.388	0.133	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	34	TUBB4B	"TUBB4B"	1.01311223182896	2.96466576381939e-151	7.42233720629824e-147	0.537	0.26	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
